Hm0_contour,Te_contour
9.109109988742032,10.809994434690058
9.050332418365919,10.74494128100835
8.991591664491143,10.680182277446578
8.932896568699508,10.61571906172159
8.874255805936105,10.551553236005722
8.815677884281477,10.487686366916233
8.757171144842113,10.42411998549322
8.698743761678944,10.360855587191255
8.640403741945846,10.297894631830774
8.582158925888573,10.235238543618339
8.524016987171578,10.172888711089572
8.465985433104787,10.11084648710827
8.408071605018845,10.04911318884436
8.350282678663955,9.987690097767079
8.29262566481269,9.926578459603533
8.235107409741582,9.865779484353727
8.177734595935894,9.805294346263514
8.120513742773673,9.745124183826837
8.063451207339682,9.685270099770857
8.006553185253216,9.625733161060307
7.949825711561632,9.5665143989042
7.893274661733408,9.507614808754438
7.836905752624126,9.449035350334732
7.780724543666275,9.390776947625158
7.72473643788132,9.332840488915911
7.668946683124217,9.275226826821633
7.613360373334614,9.217936778305653
7.557982449781612,9.160971124731493
7.5028177023883105,9.104330611909177
7.4478707711915515,9.048015950119728
7.393146147638282,8.992027814210397
7.338648176144964,8.936366843628337
7.284381055516143,8.88103364251553
7.230348840550106,8.826028779766396
7.176555443581306,8.771352789122153
7.123004636074289,8.717006169267695
7.069700050257922,8.662989383933446
7.016645180842122,8.609302861988334
6.963843386624741,8.555946997585517
6.911297892316641,8.502922150253863
6.859011790207384,8.450228645057308
6.806988041999161,8.397866772716322
6.755229480541106,8.345836789775907
6.703738811686779,8.29413891874965
6.652518616117012,8.242773348288868
6.601571351152826,8.191740233367614
6.550899352720924,8.141039695439776
6.5005048370920555,8.090671822664453
6.450389902872365,8.04063667008528
6.400556532877696,7.990934259842903
6.351006596070521,7.941564581384607
6.3017418494405275,7.892527591703353
6.2527639399078065,7.843823215579011
6.2040744063675035,7.795451345786005
6.1556746815083265,7.747411843380313
6.107566093809229,7.69970453794147
6.059749869509615,7.652329227830744
6.012227134467459,7.605285680491459
5.964998916177191,7.558573632708818
5.91806614568265,7.512192790908855
5.871429659500916,7.466142831460806
5.8250902015960495,7.42042340097039
5.779048425243202,7.375034116612852
5.7333048950218135,7.329974566431512
5.687860088695368,7.285244309676396
5.642714399103684,7.2408428771414375
5.597868136087337,7.196769771501828
5.5533215283759,7.153024467657414
5.509074725452226,7.109606413093334
5.465127799410766,7.0665150282424625
5.421480746857192,7.023749706837523
5.37813349067183,6.981309816307625
5.335085881934123,6.9391946981255765
5.292337701631055,6.897403668223791
5.24988866254026,6.855936017355933
5.207738410975399,6.814791011501636
5.165886528543735,6.773967892267433
5.124332533899979,6.7334658772869505
5.08307588451286,6.693284160617728
5.042115978299371,6.653421913175953
5.0014521554159375,6.613878283121702
4.96108369983889,6.574652396306697
4.921009841105008,6.535743356670154
4.88122975587275,6.497150246686598
4.841742569602884,6.458872127774108
4.802547358107743,6.420908040739196
4.763643149136469,6.383257006205676
4.7250289239471215,6.345918025045728
4.686703618800793,6.308890078826984
4.648666126520408,6.272172130237274
4.610915297931962,6.235763123539354
4.5734499433560085,6.199661985004664
4.5362688340459165,6.163867623357625
4.499370703599862,6.128378930222047
4.462754249378544,6.093194780559123
4.426418133840537,6.058314033124506
4.39036098595055,6.023735530895399
4.354581402458015,5.989458101531319
4.319077949228165,5.955480557810285
4.283849162523433,5.921801698073531
4.248893550247279,5.888420306673522
4.214209593208469,5.855335154407679
4.179795746307642,5.822544998967911
4.145650439736122,5.790048585377835
4.111772080151528,5.7578446464285395
4.078159051813335,5.725931903117951
4.044809717703877,5.694309065085695
4.011722420627948,5.662974831045424
3.9788954842903888,5.631927889214697
3.9463272143434476,5.601166917744775
3.9140158994233976,5.570690585143835
3.8819598121514907,5.540497550703591
3.850157210124799,5.51058646491419
3.818606336874258,5.480955969886088
3.7873054228143572,5.451604699759464
3.756252686151435,5.422531281118495
3.7254463337862957,5.393734333396594
3.6948845621967323,5.365212469278318
3.6645655582801573,5.336964295101607
3.6344875002022863,5.308988411251259
3.6046485581933405,5.2812834125535835
3.5750468953580277,5.253847888660552
3.545680668435807,5.226680424436148
3.516548028558132,5.199779600334436
3.4876471219791036,5.1731439927749285
3.4589760907889264,5.146772174512772
3.430533073609844,5.120662715003789
3.40231620626218,5.094814180768286
3.3743236224298987,5.069225135744374
3.346553454289996,5.043894141642019
3.319003833132534,5.018819758289411
3.291672889963361,4.9940005439742405
3.264558756082676,4.969435055781937
3.2376595636537893,4.945121849926547
3.2109734462470887,4.921059482078973
3.184498539374351,4.897246507687128
3.1582329809984393,4.8736814822952566
3.1321749120347206,4.85036296185309
3.1063224768304165,4.827289503023511
3.0806738236301134,4.80445966348354
3.0552271050274054,4.781872002219933
3.029980478396774,4.759525079820419
3.004932106314551,4.737417458758982
2.9800801569654594,4.71554770367543
2.955422804529251,4.693914381651256
2.9309582295608783,4.672516062478222
2.9066846193498215,4.651351318923498
2.882600168270402,4.630418726988207
2.858703078116929,4.609716866161247
2.834991558425263,4.589244319668306
2.8114638267834033,4.568999674714328
2.7881181091271334,4.548981522722325
2.7649526400258715,4.529188459565906
2.741965662955442,4.50961908579762
2.719155430557552,4.490272006870718
2.696520204890975,4.471145833356723
2.6740582576691025,4.452239181158762
2.6517678704874497,4.433550671718199
2.6296473350404748,4.415078932217237
2.607694953327681,4.396822595776394
2.5859090378496523,4.378780301647077
2.5642879117942865,4.360950695399214
2.5428299092132782,4.3433324291040964
2.52153337518887,4.325924161512553
2.500396665991763,4.308724558228247
2.47941814922999,4.291732291876352
2.4585962039885088,4.27494604226777
2.437929220961177,4.258364496558504
2.4174156025736373,4.2419863494047725
2.3970537630985405,4.22581030311391
2.376842128761895,4.209835067788766
2.356779137844908,4.194059361473328
2.336863240773931,4.178481910287274
2.3170929002053446,4.163101448558692
2.297466591104994,4.147916718956387
2.2779828008181795,4.1329264726133275
2.2586400291341047,4.118129469247707
2.2394367883439603,4.10352447728072
2.2203716032925187,4.089110273949723
2.2014430114244012,4.074885645418712
2.1826495628219416,4.060849386881234
2.163989820242099,4.047000302667203
2.1454623591424706,4.033337206337431
2.1270657677057034,4.019858920780754
2.1087986468568523,4.006564278304608
2.0906596102769357,3.9934521207241827
2.072647284410309,3.980521299446216
2.0547603084685457,3.967770675551392
2.0369973344288343,3.9551991198721344
2.0193570270291965,3.9428055130692043
2.0018380637572593,3.930588745701564
1.984439134837524,3.918547718297809
1.9671589432129732,3.906681341421605
1.9499962045233736,3.8949885357353624
1.9329496470797913,3.8834682320607823
1.9160180118356591,3.8721193714371007
1.89920005235434,3.8609409051763484
1.8824945347733602,3.849931794916197
1.8659002377655263,3.8390910126702753
1.8494159524970162,3.828417540876163
1.8330404825819941,3.817910372440137
1.81677264403579,3.807568510781939
1.800611265223463,3.7973909698741144
1.7845551868071985,3.787376774281615
1.7686032616905947,3.777524959198285
1.7527543549606572,3.7678345704814844
1.7370073438274785,3.758304664684713
1.7213611175617283,3.74893430908832
1.7058145774299982,3.7397225817283433
1.690366636628145,3.73066857142356
1.6750162202126955,3.7217713778007813
1.659762265030556,3.7130301113187474
1.6446037196460852,3.704443893288777
1.6295395442686087,3.696011855897824
1.6145687106756157,3.6877331422249147
1.599690202136341,3.6796069062597296
1.5849030133332358,3.6716323129185477
1.5702061502821307,3.663808538058964
1.5555986302510911,3.656134768493322
1.5410794816780715,3.6486102020009663
1.526647744087366,3.6412340473392883
1.5123024680049586,3.63400552425361
1.498042714872843,3.626923863486031
1.4838675569624193,3.619988306783379
1.469776077286765,3.6131981069037584
1.4557673695123172,3.6065525276227572
1.4418405378695371,3.600050843738337
1.4279946970629263,3.5936923410751214
1.4142289721801324,3.5874763164875008
1.4005424986008674,3.581402077862946
1.3869344219045974,3.575468944123377
1.3734038977781053,3.5696762452267468
1.3599500919223846,3.5640233221677735
1.3465721799590715,3.5585095269780638
1.3332693473364219,3.5531342227257463
1.3200407892349226,3.54789678351464
1.3068857104725051,3.542796594482915
1.2938033254095882,3.5378330518016727
1.2807928578533037,3.533005562672012
1.2678535409625429,3.52831354532409
1.2549846171515129,3.5237564290131482
1.2421853379939902,3.519333654017178
1.2294549641270807,3.5150446716336714
1.2167927651548949,3.510888944176276
1.2041980195521365,3.50686594497129
1.1916700145675838,3.5029751583540327
1.1792080461279557,3.499216079666064
1.1668114187402603,3.495588215248993
1.1544794453964968,3.4920910824435896
1.142211447476423,3.488724209584474
1.1300067546512014,3.4854871359967508
1.1178647047869683,3.4823794119923823
1.105784643848474,3.479400598866657
1.0937659258028356,3.4765502688947767
1.081807912523397,3.4738280053286097
1.0699099736937328,3.4712334023936164
1.058071486711793,3.4687660652859797
1.0462918365942226,3.4664256101699733
1.0345704158808486,3.4642116641755742
1.0229066245393716,3.4621238653963684
1.0112998698702478,3.460161862887746
0.9997495664117985,3.4583253166654306
0.9882551358455447,3.456613897704356
0.9768160069017731,3.455027287937917
0.9654316152653489,3.4535651802575904
0.9541014034817985,3.4522272785129937
0.9428248208636306,3.451013297512365
0.9316013233969558,3.44992296302348
0.920430373648361,3.4489560117750675
0.9093114406720878,3.4481121914586756
0.8982439999174897,3.4473912607310804
0.887227533136782,3.4467929892171845
0.8762615282931073,3.446317157513481
0.865345479468892,3.4459635571920595
0.8544788867745133,3.4457319908051782
0.8436612562572857,3.445622271890439
0.8328920998107496,3.44563422497654
0.8221709350842902,3.4457676855896753
0.8114972853930601,3.4460225002605234
0.800870679628233,3.4463985265319135
0.7902906521675732,3.446895632967117
0.7797567427863288,3.447513699158833
0.7692684965684422,3.448252615738822
0.7588254638180867,3.449112284388259
0.7484271999715209,3.4500926178487603
0.7380732655092661,3.451193539934135
0.7277632258685994,3.452414985542861
0.7174966513563615,3.4537569006712734
0.7072731170620927,3.455219242427507
0.6970922027714621,3.4568019790461784
0.6869534928800269,3.4585050899038228
0.6768565763072885,3.460328565535097
0.6668010464110568,3.462272407649748
0.656786500902115,3.464336629150359
0.6468125417591863,3.466521254150881
0.6368787751441951,3.4688263179959438
0.6269848113178125,3.471251867280969
0.6171302645552996,3.473797959873078
0.6073147530626204,3.4764646649328035
0.5975378988928449,3.4792520629366046
0.5877993278628166,3.4821602457001912
0.5780986694700948,3.485189316402673
0.5684355568101527,3.488339389611507
0.5588096264938396,3.491610591308267
0.5492205185650958,3.495003058915249
0.5396678764189069,3.498516941322875
0.530151346719516,3.5021523989179366
0.5206705793188496,3.5059096036126354
0.5112252271751917,3.50978873887448
0.5018149462720738,3.513789999756974
0.49243939553738597,3.517913592931134
0.4830982367626932,3.522159736717827
0.4737911345227683,3.526528661120929
0.4645177560953138,3.531020607861285
0.45527777138087994,3.53563583041148
0.44607085282297426,3.5403745940314315
0.4368966753283426,3.545237175804766
0.4277549161874317,3.5502238646760067
0.41864525499500954,3.555334961488542
0.4095673735709576,3.5605707790233967
0.4005209558812053,3.565931642038766
0.3915056879588197,3.5714178873103304
0.3825212578252357,3.5770298636723448
0.37356735541161057,3.5827679320594754
0.3646436724803205,3.5886324655493884
0.35574990254656846,3.5946238494060805
0.3468857408001085,3.6007424811239463
0.3380508840270776,3.606988770472555
0.329245030531935,3.6133631395421433
0.32046788005948723,3.619866022789806
0.311719133717012,3.6264978670863766
0.3029984938964556,3.6332591317639635
0.2943056641967182,3.640150288664173
0.28564034934600047,3.6471718221869533
0.2770022551242207,3.6543242293400766
0.26839108828548564,3.661608019789246
0.2598065564806278,3.6690237159087737
0.2512483681797749,3.6765718528328835
0.2427162325949744,3.6842529785075215
0.2342098596028472,3.6920676537427606
0.22572895966728765,3.700016452265704
0.21727324376217202,3.708099960773891
0.2088424232941097,3.716318778989205
0.200436210025203,3.72467351971223
0.19205431599582296,3.7331648088770395
0.18369645344740054,3.7417932856064238
0.17536233474521895,3.7505596022674847
0.1670516723012237,3.7594644245276023
0.15876417849681174,3.7685084314107593
0.15049956560563532,3.777692315354146
0.14225754571640364,3.787016782265075
0.13403783065566405,3.7964825515781335
0.12584013191058824,3.806090356312571
0.11766416055173672,3.815840943129876
0.1095096271558244,3.8257350723915113
0.10137624172846707,3.835773518216781
0.09326371362684396,3.8459570685404256
0.08517175148275172,3.8562865251723255
0.07710006312471898,3.8667627038524697
0.06904835550122249,3.8773864343116
0.061016334603185805,3.8881585603282285
0.053003705386676335,3.8990799397865334
0.04501017169558931,3.910151444734112
0.03703543618432238,3.9213739614395506
0.029079200240480062,3.93274839044986
0.021141163907443923,3.9442756466468847
0.013221025807307557,3.9559566593054583
0.005318483063320835,3.9677923721482067
0.0,3.9797837434024648
0.0,3.9919317458554815
0.0,4.004237366909467
0.0,4.016701608635989
0.0,4.0293254878297695
0.0,4.042110036061851
0.0,4.055056299731962
0.0,4.0681653401198234
0.0,4.081438233436556
0.0,4.094876070873785
0.0,4.108479958652816
0.0,4.12225101807231
0.0,4.1361903855551025
0.0,4.150299212693362
0.0,4.164578666293118
0.0,4.1790299284170205
0.0,4.193654196425804
0.0,4.20845268301835
0.0,4.223426616270134
0.0,4.2385772396700085
0.0,4.25390581215535
0.0,4.269413608145363
0.0,4.285101917572673
0.0,4.300972045911521
0.0,4.317025314207962
0.0,4.333263059102138
0.0,4.349686632852804
0.0,4.366297403357675
0.0,4.383096754171652
0.0,4.40008608452252
0.0,4.417266809323997
0.0,4.4346403591860755
0.0,4.4522081804225
0.0,4.4699717350553145
0.0,4.487932500816532
0.0,4.506091971145539
0.0,4.524451655185962
0.0,4.543013077775532
0.0,4.561777779435099
0.0,4.580747316352984
0.0,4.599923260365756
0.0,4.6193071989351076
0.0,4.63890073512085
0.0,4.658705487549507
0.0,4.678723090378984
0.0,4.698955193258557
0.0,4.719403461285544
0.0,4.74006957495376
0.0,4.760955230102461
0.0,4.7820621378560775
0.0,4.803392024561124
0.0,4.824946631716251
0.0,4.846727715899073
0.0,4.86873704868519
0.0,4.890976416563777
0.0,4.913447620843816
0.0,4.93615247756155
0.0,4.95909281737162
0.0,4.982270485440854
0.0,5.005687341331108
0.0,5.029345258876825
0.0,5.053246126055081
0.0,5.07739184484937
0.0,5.101784331108267
0.0,5.126425514391302
0.0,5.151317337811639
0.0,5.176461757874119
0.0,5.201860744297547
0.0,5.227516279835441
0.0,5.253430360086368
0.0,5.279604993296314
0.0,5.306042200152685
0.0,5.332744013569639
0.0,5.359712478464714
0.0,5.386949651526426
0.0,5.414457600972819
0.0,5.442238406300641
0.0,5.470294158025061
0.0,5.498626957409747
0.0,5.527238916187077
0.0,5.556132156268159
0.0,5.5853088094435295
0.0,5.6147710170722025
0.0,5.64452092976016
0.0,5.674560707030086
0.0,5.704892516978204
0.0,5.735518535920777
0.0,5.766440948028905
0.0,5.797661944952852
0.0,5.829183725433942
0.0,5.861008494905025
0.0,5.89313846507897
0.0,5.925575853525179
0.0,5.958322883233564
0.0,5.991381782166475
0.0,6.024754782797925
0.0,6.058444121639791
0.0,6.092452038755717
0.0,6.126780777261422
0.0,6.161432582812364
0.0,6.1964097030770695
0.0,6.231714387199016
0.0,6.267348885242397
0.0,6.303315447625965
0.0,6.339616324542371
0.0,6.376253765363545
0.0,6.413230018032073
0.0,6.450547328438263
0.0,6.488207939783002
0.0,6.526214091926056
0.0,6.56456802071998
0.0,6.603271957329305
0.0,6.642328127535133
0.0,6.68173875102482
0.0,6.721506040667019
0.0,6.761632201771289
0.0,6.802119431334061
0.0,6.842969917266854
0.0,6.884185837613695
0.0,6.925769359748663
0.0,6.967722639561905
0.0,7.0100478206286825
0.0,7.052747033363952
0.0,7.095822394161238
0.0,7.139276004518415
0.0,7.18310995014326
0.0,7.2273263000507795
0.0,7.271927105640217
0.0,7.316914399759271
0.0,7.36229019575284
0.0,7.408056486497015
0.0,7.454215243418144
0.0,7.5007684154973004
0.0,7.547717928259991
0.0,7.59506568275152
0.0,7.642813554497763
0.0,7.69096339245201
0.0,7.739517017927317
0.0,7.788476223515407
0.0,7.837842771991195
0.0,7.8876183952044645
0.0,7.937804792957582
0.0,7.988403631870374
0.0,8.039416544231976
0.0,8.090845126840009
0.0,8.142690939827343
0.0,8.19495550547663
0.0,8.247640307023039
0.0,8.30074678744558
0.0,8.354276348245916
0.0,8.408230348219105
0.0,8.462610102210068
0.0,8.517416879862427
0.0,8.572651904356636
0.0,8.628316351138068
0.0,8.684411346636995
0.0,8.740937966979008
0.0,8.797897236687774
0.0,8.855290127379135
0.0,8.913117556449128
0.0,8.971380385753374
0.0,9.030079420281693
0.0,9.089215406825714
0.0,9.148789032641396
0.0,9.208800924106711
0.0,9.269251645374819
0.0,9.330141697023606
0.0,9.391471514701868
0.0,9.45324146777284
0.0,9.515451857956304
0.0,9.578102917966211
0.0,9.641194810154737
0.0,9.704727625146745
0.0,9.768701380481476
0.0,9.833116019253122
0.0,9.897971408753136
0.0,9.963267339115433
0.0,10.029003521964535
0.0,10.095179589067895
0.0,10.161795090992817
0.0,10.228849495768003
0.0,10.296342187552842
0.0,10.36427246531267
0.0,10.432639541500748
0.0,10.501442540750412
0.0,10.570680498575424
0.0,10.640352360081003
0.0,10.710456978684228
0.0,10.780993114846966
0.0,10.851959434826856
0.0,10.92335450942516
0.0,10.995176812770769
0.0,11.06742472110244
0.0,11.140096511573907
0.0,11.213190361074343
0.0,11.286704345066624
0.0,11.360636436443617
0.0,11.434984504404204
0.0,11.509746313348366
0.0,11.584919521795637
0.0,11.660501681322584
0.0,11.736490235524986
0.0,11.812882519003082
0.0,11.889675756371284
0.0,11.96686706129401
0.0,12.044453435546021
0.0,12.122431768102565
0.0,12.200798834255274
0.0,12.279551294758264
0.0,12.358685695003548
0.0,12.43819846422737
0.0,12.518085914746987
0.0,12.598344241234383
0.0,12.678969520013254
0.0,12.759957708402442
0.0,12.841304644085408
0.0,12.923006044518903
0.0,13.005057506377714
0.0,13.08745450503663
0.0,13.170192394090815
0.0,13.253266404914898
0.0,13.336671646262122
0.0,13.420403103902656
0.0,13.504455640307311
0.0,13.588823994366855
0.0,13.673502781159463
0.0,13.758486491759136
0.0,13.843769493088905
0.0,13.929346027818664
0.0,14.015210214308597
0.0,14.101356046598724
0.0,14.187777394445119
0.0,14.274468003403703
0.0,14.361421494961672
0.0,14.448631366717839
0.0,14.536090992611644
0.0,14.623793623202143
0.0,14.711732385996765
0.0,14.799900285830958
0.0,14.888290205298587
0.0,14.97689490523412
0.0,15.065707025246349
0.0,15.154719084304736
0.0,15.243923481378175
0.0,15.333312496126693
0.0,15.422878289646693
0.0,15.512612905269252
0.0,15.602508269413569
0.0,15.692556192490756
0.0,15.782748369868356
0.0,15.873076382882424
0.0,15.96353169990822
0.0,16.054105677484394
0.0,16.14478956149182
0.0,16.235574488387392
0.0,16.32645148649261
0.0,16.417411477335925
0.0,16.5084452770526
0.0,16.59954359783521
0.0,16.69069704944242
0.0,16.78189614075881
0.0,16.87313128141197
0.0,16.964392783441518
0.0,17.055670863022495
0.0,17.14695564224237
0.0,17.238237150930686
0.0,17.32950532854305
0.0,17.420750026094282
0.0,17.51196100814754
0.0,17.603127954852056
0.0,17.69424046403539
0.0,17.78528805333919
0.0,17.876260162413878
0.0,17.967146155158076
0.0,18.05793532200587
0.0,18.1486168822646
0.0,18.23917998650049
0.0,18.329613718967117
0.0,18.41990710008623
0.0,18.51004908896731
0.0,18.600028585976588
0.0,18.68983443534642
0.0,18.779455427829753
0.0,18.86888030339423
0.0,18.958097753958604
0.0,19.047096426168522
0.0,19.135864924211138
0.0,19.224391812668298
0.0,19.312665619404957
0.0,19.400674838494638
0.0,19.488407933177868
0.0,19.575853338859645
0.0,19.662999466127225
0.0,19.74983470381262
0.0,19.836347422074837
0.0,19.92252597551628
0.0,20.008358706325282
0.0,20.093833947438256
0.0,20.17894002573947
0.0,20.26366526527129
0.0,20.347997990472518
0.0,20.431926529436687
0.0,20.515439217187136
0.0,20.598524398974174
0.0,20.681170433581116
0.0,20.763365696652265
0.0,20.845098584029767
0.0,20.926357515103174
0.0,21.00713093616775
0.0,21.087407323795095
0.0,21.16717518820597
0.0,21.246423076649247
0.0,21.325139576791408
0.0,21.403313320095865
0.0,21.480932985213244
0.0,21.557987301367177
0.0,21.63446505173582
0.0,21.710355076831604
0.0,21.785646277871322
0.0,21.860327620144552
0.0,21.934388136366515
0.0,22.007816930021534
0.0,22.080603178701658
0.0,22.15273613741356
0.0,22.224205141889556
0.0,22.294999611867514
0.0,22.36510905436063
0.0,22.43452306688884
0.0,22.503231340715207
0.0,22.571223664035937
0.0,22.63848992515233
0.0,22.705020115613344
0.0,22.770804333340006
0.0,22.835832785690748
0.0,22.900095792533133
0.0,22.963583789249114
0.0,23.0262873297322
0.0,23.088197089317106
0.0,23.149303867685894
0.0,23.209598591764987
0.0,23.269072318506634
0.0,23.327716237719248
0.0,23.385521674754774
0.0,23.44248009325659
0.0,23.498583097759322
0.0,23.553822436305452
0.0,23.608190002999198
0.0,23.661677840488057
0.0,23.714278142405853
0.0,23.765983255773357
0.0,23.816785683325172
0.0,23.866678085778773
0.0,23.915653284078363
0.0,23.96370426151499
0.0,24.01082416586226
0.0,24.057006311414007
0.06466748926468571,24.10224418095637
0.13357892484970707,24.146531427651684
0.2034227977820527,24.18986187693566
0.2741937753219946,24.232229528290198
0.34588617191264437,24.273628556933733
0.41849394839495185,24.314053315498157
0.4920107114013936,24.353498335641156
0.5664297129392895,24.39195832949234
0.6417438501406727,24.429428191176964
0.7179456652108194,24.46590299810746
0.7950273455452515,24.501378012370495
0.8729807240453086,24.53584868189848
0.9517972796053179,24.56931064175092
1.0314681378164248,24.601759714941767
1.111984071812683,24.633191913800573
