#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 08 06 15 30   9  1.9 99.0 99.00 99.00 99.00 999 1016.7  14.0  12.5 999.0 99.0 99.00
2019 08 06 15 40  13  2.2 99.0 99.00 99.00 99.00 999 1016.8  13.8  12.4 999.0 99.0 99.00
2019 08 06 15 50  22  2.1 99.0 99.00 99.00 99.00 999 1016.9  13.9  12.3 999.0 99.0 99.00
2019 08 06 16 00  12  1.8 99.0 99.00 99.00 99.00 999 1016.9  13.8  12.3 999.0 99.0 99.00
2019 08 06 16 10 355  1.6 99.0  0.97  6.30 99.00 307 1016.9  13.8  12.2 999.0 99.0 99.00
2019 08 06 16 20  13  1.8 99.0 99.00 99.00 99.00 999 1016.9  13.8  12.1 999.0 99.0 99.00
2019 08 06 16 30  15  2.0 99.0 99.00 99.00 99.00 999 1016.9  13.7  12.1 999.0 99.0 99.00
2019 08 06 16 40  15  2.0 99.0 99.00 99.00 99.00 999 1016.8  13.7  12.1 999.0 99.0 99.00
2019 08 06 16 50   8  1.8 99.0 99.00 99.00 99.00 999 1016.8  13.7  12.1 999.0 99.0 99.00
2019 08 06 17 00  14  2.1 99.0 99.00 99.00 99.00 999 1016.8  13.8  12.0 999.0 99.0 99.00
2019 08 06 17 10 348  1.8 99.0  1.07  6.30 99.00 313 1016.8  13.9  12.0 999.0 99.0 99.00
2019 08 06 17 20 337  1.8 99.0 99.00 99.00 99.00 999 1016.9  14.0  11.9 999.0 99.0 99.00
2019 08 06 17 30 354  1.6 99.0 99.00 99.00 99.00 999 1016.8  14.0  11.9 999.0 99.0 99.00
2019 08 06 17 40 351  1.6 99.0 99.00 99.00 99.00 999 1016.8  13.9  11.9 999.0 99.0 99.00
2019 08 06 17 50   1  1.6 99.0 99.00 99.00 99.00 999 1016.8  13.9  11.9 999.0 99.0 99.00
2019 08 06 18 00   5  2.0 99.0 99.00 99.00 99.00 999 1016.9  13.9  11.9 999.0 99.0 99.00
2019 08 06 18 10   2  2.0 99.0  0.93  6.50 99.00 306 1016.9  14.1  12.0 999.0 99.0 99.00
2019 08 06 18 20   1  1.9 99.0 99.00 99.00 99.00 999 1017.0  14.2  12.2 999.0 99.0 99.00
2019 08 06 18 30 357  1.7 99.0 99.00 99.00 99.00 999 1017.0  14.3  12.3 999.0 99.0 99.00
2019 08 06 18 40 355  1.6 99.0 99.00 99.00 99.00 999 1017.0  14.5  12.1 999.0 99.0 99.00
2019 08 06 18 50   3  2.0 99.0 99.00 99.00 99.00 999 1017.0  14.6  12.0 999.0 99.0 99.00
2019 08 06 19 00   5  2.3 99.0 99.00 99.00 99.00 999 1016.9  14.6  12.1 999.0 99.0 99.00
2019 08 06 19 10  12  2.1 99.0  0.95  6.70 99.00 313 1016.9  14.5  12.0 999.0 99.0 99.00
2019 08 06 19 20  12  2.1 99.0 99.00 99.00 99.00 999 1016.8  14.5  12.2 999.0 99.0 99.00
2019 08 06 19 30  18  2.2 99.0 99.00 99.00 99.00 999 1016.7  14.4  12.2 999.0 99.0 99.00
2019 08 06 19 40  18  1.8 99.0 99.00 99.00 99.00 999 1016.6  14.5  12.1 999.0 99.0 99.00
2019 08 06 19 50   6  1.6 99.0 99.00 99.00 99.00 999 1016.6  14.7  12.1 999.0 99.0 99.00
2019 08 06 20 00   9  2.2 99.0 99.00 99.00 99.00 999 1016.6  14.8  12.3 999.0 99.0 99.00
2019 08 06 20 10 356  2.0 99.0  0.94  6.50 99.00 312 1016.5  14.7  12.1 999.0 99.0 99.00
2019 08 06 20 20   4  1.8 99.0 99.00 99.00 99.00 999 1016.5  14.7  12.3 999.0 99.0 99.00
2019 08 06 20 30 346  1.4 99.0 99.00 99.00 99.00 999 1016.5  14.8  12.7 999.0 99.0 99.00
2019 08 06 20 40 339  1.5 99.0 99.00 99.00 99.00 999 1016.5  15.0  12.8 999.0 99.0 99.00
2019 08 06 20 50 338  1.7 99.0 99.00 99.00 99.00 999 1016.5  15.1  12.7 999.0 99.0 99.00
2019 08 06 21 00 348  1.6 99.0 99.00 99.00 99.00 999 1016.4  15.1  12.5 999.0 99.0 99.00
2019 08 06 21 10 344  1.6 99.0  0.99  6.70 99.00 316 1016.4  15.3  12.8 999.0 99.0 99.00
2019 08 06 21 20 348  1.4 99.0 99.00 99.00 99.00 999 1016.4  15.3  12.7 999.0 99.0 99.00
2019 08 06 21 30 343  1.3 99.0 99.00 99.00 99.00 999 1016.5  15.4  13.0 999.0 99.0 99.00
2019 08 06 21 40 336  0.9 99.0 99.00 99.00 99.00 999 1016.4  15.4  13.1 999.0 99.0 99.00
2019 08 06 21 50 338  1.0 99.0 99.00 99.00 99.00 999 1016.4  15.5  13.2 999.0 99.0 99.00
2019 08 06 22 00 344  1.0 99.0 99.00 99.00 99.00 999 1016.4  15.4  13.1 999.0 99.0 99.00
2019 08 06 22 10 351  1.2 99.0  0.88  6.70 99.00 315 1016.3  15.3  13.1 999.0 99.0 99.00
2019 08 06 22 20 351  1.7 99.0 99.00 99.00 99.00 999 1016.3  15.2  13.2 999.0 99.0 99.00
2019 08 06 22 30 346  1.4 99.0 99.00 99.00 99.00 999 1016.2  15.3  13.1 999.0 99.0 99.00
2019 08 06 22 40 347  1.3 99.0 99.00 99.00 99.00 999 1016.1  15.3  13.4 999.0 99.0 99.00
2019 08 06 22 50 352  1.2 99.0 99.00 99.00 99.00 999 1016.0  15.4  13.0 999.0 99.0 99.00
2019 08 06 23 00 352  1.1 99.0 99.00 99.00 99.00 999 1016.0  15.4  13.5 999.0 99.0 99.00
2019 08 06 23 10 313  0.8 99.0  0.84  6.50 99.00 319 1016.0  15.6  13.6 999.0 99.0 99.00
2019 08 06 23 20 335  0.5 99.0 99.00 99.00 99.00 999 1015.9  15.7  13.6 999.0 99.0 99.00
2019 08 06 23 30 231  0.5 99.0 99.00 99.00 99.00 999 1015.8  16.0  13.1 999.0 99.0 99.00
2019 08 06 23 40 244  1.1 99.0 99.00 99.00 99.00 999 1015.7  15.8  12.7 999.0 99.0 99.00
2019 08 06 23 50 237  1.2 99.0 99.00 99.00 99.00 999 1015.7  15.8  12.9 999.0 99.0 99.00
2019 08 07 00 00 241  1.3 99.0 99.00 99.00 99.00 999 1015.7  15.7  13.6 999.0 99.0 99.00
2019 08 07 00 10 248  1.0 99.0  0.73  6.90 99.00 312 1015.7  15.6  13.1 999.0 99.0 99.00
2019 08 07 00 20 239  1.0 99.0 99.00 99.00 99.00 999 1015.7  15.6  13.6 999.0 99.0 99.00
2019 08 07 00 30 241  1.2 99.0 99.00 99.00 99.00 999 1015.6  15.6  13.4 999.0 99.0 99.00
2019 08 07 00 40 229  1.2 99.0 99.00 99.00 99.00 999 1015.6  15.6  13.3 999.0 99.0 99.00
2019 08 07 00 50 226  1.4 99.0 99.00 99.00 99.00 999 1015.5  15.5  13.7 999.0 99.0 99.00
2019 08 07 01 00 228  1.4 99.0 99.00 99.00 99.00 999 1015.5  15.4  13.5 999.0 99.0 99.00
2019 08 07 01 10 227  1.2 99.0  0.77  7.10 99.00 311 1015.5  15.4  13.7 999.0 99.0 99.00
2019 08 07 01 20 208  1.1 99.0 99.00 99.00 99.00 999 1015.5  15.4  14.1 999.0 99.0 99.00
2019 08 07 01 30 217  1.0 99.0 99.00 99.00 99.00 999 1015.5  15.3  13.8 999.0 99.0 99.00
2019 08 07 01 40 194  0.5 99.0 99.00 99.00 99.00 999 1015.5  15.3  14.0 999.0 99.0 99.00
2019 08 07 01 50 206  0.2 99.0 99.00 99.00 99.00 999 1015.4  15.2  14.5 999.0 99.0 99.00
2019 08 07 02 00 203  0.3 99.0 99.00 99.00 99.00 999 1015.4  15.3  14.8 999.0 99.0 99.00
2019 08 07 02 10 186  0.8 99.0  0.71  7.10 99.00 302 1015.3  15.3  14.8 999.0 99.0 99.00
2019 08 07 02 20 181  0.7 99.0 99.00 99.00 99.00 999 1015.2  15.2  14.8 999.0 99.0 99.00
2019 08 07 02 30 174  0.7 99.0 99.00 99.00 99.00 999 1015.3  15.2  14.9 999.0 99.0 99.00
2019 08 07 02 40 190  0.6 99.0 99.00 99.00 99.00 999 1015.2  15.2  15.0 999.0 99.0 99.00
2019 08 07 02 50 209  0.6 99.0 99.00 99.00 99.00 999 1015.2  15.2  15.0 999.0 99.0 99.00
2019 08 07 03 00 219  0.6 99.0 99.00 99.00 99.00 999 1015.2  15.2  15.0 999.0 99.0 99.00
2019 08 07 03 10 204  0.7 99.0  0.75  6.90 99.00 310 1015.2  15.3  14.9 999.0 99.0 99.00
2019 08 07 03 20 184  0.8 99.0 99.00 99.00 99.00 999 1015.2  15.2  14.9 999.0 99.0 99.00
2019 08 07 03 30 201  0.8 99.0 99.00 99.00 99.00 999 1015.3  15.2  14.9 999.0 99.0 99.00
2019 08 07 03 40 259  0.8 99.0 99.00 99.00 99.00 999 1015.4  15.2  14.8 999.0 99.0 99.00
2019 08 07 03 50 323  0.5 99.0 99.00 99.00 99.00 999 1015.4  15.4  14.9 999.0 99.0 99.00
2019 08 07 04 00  76  0.3 99.0 99.00 99.00 99.00 999 1015.5  15.6  14.8 999.0 99.0 99.00
2019 08 07 04 10 131  0.7 99.0  0.81  6.70 99.00 307 1015.5  15.5  14.8 999.0 99.0 99.00
2019 08 07 04 20 180  0.6 99.0 99.00 99.00 99.00 999 1015.6  15.3  14.9 999.0 99.0 99.00
2019 08 07 04 30 163  0.7 99.0 99.00 99.00 99.00 999 1015.7  15.3  14.7 999.0 99.0 99.00
2019 08 07 04 40 152  0.4 99.0 99.00 99.00 99.00 999 1015.8  15.3  14.6 999.0 99.0 99.00
2019 08 07 04 50  69  0.2 99.0 99.00 99.00 99.00 999 1015.8  15.2  14.7 999.0 99.0 99.00
2019 08 07 05 00 143  0.2 99.0 99.00 99.00 99.00 999 1015.8  15.2  14.7 999.0 99.0 99.00
2019 08 07 05 10  99  0.3 99.0  0.73  6.90 99.00 307 1015.8  15.1  14.8 999.0 99.0 99.00
2019 08 07 05 20  63  0.3 99.0 99.00 99.00 99.00 999 1015.9  15.2  14.7 999.0 99.0 99.00
2019 08 07 05 30 207  0.3 99.0 99.00 99.00 99.00 999 1015.9  15.2  14.6 999.0 99.0 99.00
2019 08 07 05 40 158  0.3 99.0 99.00 99.00 99.00 999 1015.9  15.2  14.7 999.0 99.0 99.00
2019 08 07 05 50  51  0.6 99.0 99.00 99.00 99.00 999 1015.8  15.3  14.6 999.0 99.0 99.00
2019 08 07 06 00  21  0.4 99.0 99.00 99.00 99.00 999 1015.7  15.5  14.8 999.0 99.0 99.00
2019 08 07 06 10 339  0.6 99.0  0.73  6.50 99.00 312 1015.7  15.5  14.6 999.0 99.0 99.00
2019 08 07 06 20 327  1.2 99.0 99.00 99.00 99.00 999 1015.6  15.7  14.6 999.0 99.0 99.00
2019 08 07 06 30 353  2.1 99.0 99.00 99.00 99.00 999 1015.6  16.0  14.5 999.0 99.0 99.00
2019 08 07 06 40   3  2.2 99.0 99.00 99.00 99.00 999 1015.6  16.0  14.5 999.0 99.0 99.00
2019 08 07 06 50 343  2.6 99.0 99.00 99.00 99.00 999 1015.6  16.0  14.3 999.0 99.0 99.00
2019 08 07 07 00 333  3.5 99.0 99.00 99.00 99.00 999 1015.6  16.1  14.0 999.0 99.0 99.00
2019 08 07 07 10 332  3.5 99.0  0.74  6.30 99.00 302 1015.6  16.2  13.8 999.0 99.0 99.00
2019 08 07 07 20 356  2.7 99.0 99.00 99.00 99.00 999 1015.6  15.8  13.9 999.0 99.0 99.00
2019 08 07 07 30  17  1.9 99.0 99.00 99.00 99.00 999 1015.6  15.4  13.8 999.0 99.0 99.00
2019 08 07 07 40  54  1.8 99.0 99.00 99.00 99.00 999 1015.6  15.1  13.7 999.0 99.0 99.00
2019 08 07 07 50  75  1.7 99.0 99.00 99.00 99.00 999 1015.6  15.2  13.9 999.0 99.0 99.00
2019 08 07 08 00  76  1.5 99.0 99.00 99.00 99.00 999 1015.6  15.1  14.1 999.0 99.0 99.00
2019 08 07 08 10  91  1.5 99.0  0.74  6.30 99.00 309 1015.6  15.2  13.9 999.0 99.0 99.00
2019 08 07 08 20 120  1.4 99.0 99.00 99.00 99.00 999 1015.6  15.1  13.8 999.0 99.0 99.00
2019 08 07 08 30 102  1.1 99.0 99.00 99.00 99.00 999 1015.6  15.2  13.7 999.0 99.0 99.00
2019 08 07 08 40 146  1.0 99.0 99.00 99.00 99.00 999 1015.5  15.2  13.7 999.0 99.0 99.00
2019 08 07 08 50 144  0.8 99.0 99.00 99.00 99.00 999 1015.5  15.0  13.6 999.0 99.0 99.00
2019 08 07 09 00 148  1.1 99.0 99.00 99.00 99.00 999 1015.4  14.9  13.6 999.0 99.0 99.00
2019 08 07 09 10 179  1.2 99.0  0.75  6.30 99.00 309 1015.3  14.6  13.6 999.0 99.0 99.00
2019 08 07 09 20 195  1.1 99.0 99.00 99.00 99.00 999 1015.2  14.4  13.4 999.0 99.0 99.00
2019 08 07 09 30 173  0.9 99.0 99.00 99.00 99.00 999 1015.1  14.5  12.9 999.0 99.0 99.00
2019 08 07 09 40 171  0.6 99.0 99.00 99.00 99.00 999 1015.1  14.7  13.0 999.0 99.0 99.00
2019 08 07 09 50 158  1.1 99.0 99.00 99.00 99.00 999 1015.2  14.8  13.4 999.0 99.0 99.00
2019 08 07 10 00 139  1.4 99.0 99.00 99.00 99.00 999 1015.1  14.9  13.2 999.0 99.0 99.00
2019 08 07 10 10 175  1.3 99.0  0.72  7.10 99.00 301 1015.1  14.7  13.0 999.0 99.0 99.00
2019 08 07 10 20 196  1.4 99.0 99.00 99.00 99.00 999 1015.2  14.5  12.9 999.0 99.0 99.00
2019 08 07 10 30 179  1.5 99.0 99.00 99.00 99.00 999 1015.2  14.2  13.0 999.0 99.0 99.00
2019 08 07 10 40 171  1.5 99.0 99.00 99.00 99.00 999 1015.3  14.1  13.0 999.0 99.0 99.00
2019 08 07 10 50 167  1.4 99.0 99.00 99.00 99.00 999 1015.2  14.2  13.4 999.0 99.0 99.00
2019 08 07 11 00 183  1.4 99.0 99.00 99.00 99.00 999 1015.3  14.1  13.3 999.0 99.0 99.00
2019 08 07 11 10 161  1.6 99.0  0.81 16.70 99.00 301 1015.2  14.2  13.3 999.0 99.0 99.00
2019 08 07 11 20 171  1.5 99.0 99.00 99.00 99.00 999 1015.1  14.2  13.4 999.0 99.0 99.00
2019 08 07 11 30 158  1.4 99.0 99.00 99.00 99.00 999 1015.1  14.2  13.4 999.0 99.0 99.00
2019 08 07 11 40 164  1.3 99.0 99.00 99.00 99.00 999 1015.1  14.1  13.3 999.0 99.0 99.00
2019 08 07 11 50 175  1.2 99.0 99.00 99.00 99.00 999 1015.1  14.0  13.3 999.0 99.0 99.00
2019 08 07 12 00 164  1.8 99.0 99.00 99.00 99.00 999 1015.1  14.2  13.0 999.0 99.0 99.00
2019 08 07 12 10 165  1.7 99.0  0.74  7.40 99.00 309 1015.1  14.1  13.2 999.0 99.0 99.00
2019 08 07 12 20 165  1.3 99.0 99.00 99.00 99.00 999 1015.1  14.1  13.3 999.0 99.0 99.00
2019 08 07 12 30 153  1.4 99.0 99.00 99.00 99.00 999 1015.1  14.0  13.5 999.0 99.0 99.00
2019 08 07 12 40 155  1.5 99.0 99.00 99.00 99.00 999 1015.1  14.0  13.6 999.0 99.0 99.00
2019 08 07 12 50 162  1.6 99.0 99.00 99.00 99.00 999 1015.2  13.9  14.2 999.0 99.0 99.00
2019 08 07 13 00 151  1.8 99.0 99.00 99.00 99.00 999 1015.2  14.0  14.3 999.0 99.0 99.00
2019 08 07 13 10 152  2.0 99.0  0.76  7.70 99.00 305 1015.2  14.0  14.5 999.0 99.0 99.00
2019 08 07 13 20 152  2.2 99.0 99.00 99.00 99.00 999 1015.2  14.1  14.6 999.0 99.0 99.00
2019 08 07 13 30 170  2.3 99.0 99.00 99.00 99.00 999 1015.3  14.1  14.6 999.0 99.0 99.00
2019 08 07 13 40 154  2.4 99.0 99.00 99.00 99.00 999 1015.2  14.1  14.4 999.0 99.0 99.00
2019 08 07 13 50 151  2.9 99.0 99.00 99.00 99.00 999 1015.2  14.1  14.6 999.0 99.0 99.00
2019 08 07 14 00 149  2.7 99.0 99.00 99.00 99.00 999 1015.3  14.2  14.7 999.0 99.0 99.00
2019 08 07 14 10 147  2.6 99.0  0.77 16.70 99.00 296 1015.4  14.2  14.7 999.0 99.0 99.00
2019 08 07 14 20 162  2.7 99.0 99.00 99.00 99.00 999 1015.3  14.2  14.7 999.0 99.0 99.00
2019 08 07 14 30 181  2.6 99.0 99.00 99.00 99.00 999 1015.2  14.2  14.7 999.0 99.0 99.00
2019 08 07 14 40 171  2.5 99.0 99.00 99.00 99.00 999 1015.2  14.2  14.7 999.0 99.0 99.00
2019 08 07 14 50 183  2.5 99.0 99.00 99.00 99.00 999 1015.1  14.2  14.6 999.0 99.0 99.00
2019 08 07 15 00 173  2.6 99.0 99.00 99.00 99.00 999 1015.2  14.3  14.6 999.0 99.0 99.00
2019 08 07 15 10 174  2.3 99.0  0.73  7.40 99.00 299 1015.3  14.4  14.7 999.0 99.0 99.00
2019 08 07 15 20 175  2.2 99.0 99.00 99.00 99.00 999 1015.4  14.4  14.6 999.0 99.0 99.00
2019 08 07 15 30 166  2.2 99.0 99.00 99.00 99.00 999 1015.4  14.4  14.6 999.0 99.0 99.00
2019 08 07 15 40 174  2.2 99.0 99.00 99.00 99.00 999 1015.4  14.4  14.5 999.0 99.0 99.00
2019 08 07 15 50 171  2.3 99.0 99.00 99.00 99.00 999 1015.4  14.4  14.3 999.0 99.0 99.00
2019 08 07 16 00 167  1.9 99.0 99.00 99.00 99.00 999 1015.5  14.5  14.0 999.0 99.0 99.00
2019 08 07 16 10 176  2.0 99.0  0.80 16.70 99.00 304 1015.6  14.5  14.0 999.0 99.0 99.00
2019 08 07 16 20 182  2.0 99.0 99.00 99.00 99.00 999 1015.6  14.5  14.0 999.0 99.0 99.00
2019 08 07 16 30 185  1.8 99.0 99.00 99.00 99.00 999 1015.6  14.5  14.0 999.0 99.0 99.00
2019 08 07 16 40 197  2.0 99.0 99.00 99.00 99.00 999 1015.6  14.4  14.1 999.0 99.0 99.00
2019 08 07 16 50 198  2.0 99.0 99.00 99.00 99.00 999 1015.6  14.4  14.2 999.0 99.0 99.00
2019 08 07 17 00 195  2.2 99.0 99.00 99.00 99.00 999 1015.6  14.5  14.2 999.0 99.0 99.00
2019 08 07 17 10 193  2.2 99.0  0.76  7.10 99.00 305 1015.7  14.5  14.2 999.0 99.0 99.00
2019 08 07 17 20 186  2.2 99.0 99.00 99.00 99.00 999 1015.7  14.5  14.3 999.0 99.0 99.00
2019 08 07 17 30 176  2.1 99.0 99.00 99.00 99.00 999 1015.8  14.5  14.3 999.0 99.0 99.00
2019 08 07 17 40 183  2.1 99.0 99.00 99.00 99.00 999 1015.8  14.6  14.2 999.0 99.0 99.00
2019 08 07 17 50 190  2.7 99.0 99.00 99.00 99.00 999 1015.8  14.5  14.2 999.0 99.0 99.00
2019 08 07 18 00 192  2.6 99.0 99.00 99.00 99.00 999 1015.8  14.5  14.2 999.0 99.0 99.00
2019 08 07 18 10 190  2.2 99.0  0.77  8.00 99.00 304 1015.9  14.6  14.2 999.0 99.0 99.00
2019 08 07 18 20 192  2.2 99.0 99.00 99.00 99.00 999 1016.0  14.7  14.1 999.0 99.0 99.00
2019 08 07 18 30 190  2.2 99.0 99.00 99.00 99.00 999 1016.0  14.7  14.1 999.0 99.0 99.00
2019 08 07 18 40 193  2.3 99.0 99.00 99.00 99.00 999 1016.0  14.7  14.1 999.0 99.0 99.00
2019 08 07 18 50 190  2.1 99.0 99.00 99.00 99.00 999 1016.0  14.7  14.2 999.0 99.0 99.00
2019 08 07 19 00 193  2.1 99.0 99.00 99.00 99.00 999 1016.0  14.8  14.2 999.0 99.0 99.00
2019 08 07 19 10 195  2.2 99.0  0.72 16.70 99.00 304 1016.0  14.7  14.2 999.0 99.0 99.00
2019 08 07 19 20 197  2.0 99.0 99.00 99.00 99.00 999 1016.0  14.7  14.1 999.0 99.0 99.00
2019 08 07 19 30 203  2.0 99.0 99.00 99.00 99.00 999 1016.0  14.8  14.1 999.0 99.0 99.00
2019 08 07 19 40 210  2.1 99.0 99.00 99.00 99.00 999 1016.1  14.9  14.0 999.0 99.0 99.00
2019 08 07 19 50 206  2.1 99.0 99.00 99.00 99.00 999 1016.2  14.9  14.1 999.0 99.0 99.00
2019 08 07 20 00 211  2.0 99.0 99.00 99.00 99.00 999 1016.2  14.9  14.0 999.0 99.0 99.00
2019 08 07 20 10 217  1.7 99.0  0.73  8.30 99.00 306 1016.2  15.0  13.9 999.0 99.0 99.00
2019 08 07 20 20 218  1.8 99.0 99.00 99.00 99.00 999 1016.2  15.1  13.8 999.0 99.0 99.00
2019 08 07 20 30 217  1.8 99.0 99.00 99.00 99.00 999 1016.3  15.0  13.5 999.0 99.0 99.00
2019 08 07 20 40 212  1.7 99.0 99.00 99.00 99.00 999 1016.2  15.0  13.7 999.0 99.0 99.00
2019 08 07 20 50 215  1.7 99.0 99.00 99.00 99.00 999 1016.3  15.0  13.2 999.0 99.0 99.00
2019 08 07 21 00 211  1.5 99.0 99.00 99.00 99.00 999 1016.2  15.0  13.7 999.0 99.0 99.00
2019 08 07 21 10 207  1.5 99.0  0.73  7.10 99.00 299 1016.3  15.0  13.4 999.0 99.0 99.00
2019 08 07 21 20 204  1.6 99.0 99.00 99.00 99.00 999 1016.3  14.9  13.6 999.0 99.0 99.00
2019 08 07 21 30 212  1.7 99.0 99.00 99.00 99.00 999 1016.3  14.9  13.5 999.0 99.0 99.00
2019 08 07 21 40 208  1.5 99.0 99.00 99.00 99.00 999 1016.3  14.9  13.6 999.0 99.0 99.00
2019 08 07 21 50 205  1.1 99.0 99.00 99.00 99.00 999 1016.3  14.9  14.1 999.0 99.0 99.00
2019 08 07 22 00 197  1.1 99.0 99.00 99.00 99.00 999 1016.4  15.0  14.3 999.0 99.0 99.00
2019 08 07 22 10 181  0.9 99.0  0.67  7.10 99.00 305 1016.3  15.2  14.3 999.0 99.0 99.00
2019 08 07 22 20 163  0.8 99.0 99.00 99.00 99.00 999 1016.2  15.4  14.2 999.0 99.0 99.00
2019 08 07 22 30 198  1.0 99.0 99.00 99.00 99.00 999 1016.2  15.4  14.3 999.0 99.0 99.00
2019 08 07 22 40 188  0.9 99.0 99.00 99.00 99.00 999 1016.2  15.4  14.4 999.0 99.0 99.00
2019 08 07 22 50 193  0.8 99.0 99.00 99.00 99.00 999 1016.1  15.5  14.6 999.0 99.0 99.00
2019 08 07 23 00 222  1.2 99.0 99.00 99.00 99.00 999 1016.1  15.4  14.5 999.0 99.0 99.00
2019 08 07 23 10 230  1.1 99.0  0.75  7.70 99.00 295 1016.0  15.3  14.7 999.0 99.0 99.00
2019 08 07 23 20 218  0.9 99.0 99.00 99.00 99.00 999 1016.0  15.3  14.8 999.0 99.0 99.00
2019 08 07 23 30 232  0.3 99.0 99.00 99.00 99.00 999 1016.0  15.6  14.9 999.0 99.0 99.00
2019 08 07 23 40 190  0.8 99.0 99.00 99.00 99.00 999 1015.9  15.7  14.9 999.0 99.0 99.00
2019 08 07 23 50 178  0.8 99.0 99.00 99.00 99.00 999 1015.9  15.6  14.8 999.0 99.0 99.00
2019 08 08 00 00 164  1.0 99.0 99.00 99.00 99.00 999 1015.8  15.7  14.8 999.0 99.0 99.00
2019 08 08 00 10 160  1.1 99.0  0.81  7.70 99.00 303 1015.7  15.7  14.5 999.0 99.0 99.00
2019 08 08 00 20 141  1.2 99.0 99.00 99.00 99.00 999 1015.6  15.6  14.5 999.0 99.0 99.00
2019 08 08 00 30 131  1.4 99.0 99.00 99.00 99.00 999 1015.5  15.4  14.3 999.0 99.0 99.00
2019 08 08 00 40 143  1.0 99.0 99.00 99.00 99.00 999 1015.5  15.3  14.1 999.0 99.0 99.00
2019 08 08 00 50 166  0.6 99.0 99.00 99.00 99.00 999 1015.4  15.3  14.3 999.0 99.0 99.00
2019 08 08 01 00 169  0.5 99.0 99.00 99.00 99.00 999 1015.4  15.4  14.3 999.0 99.0 99.00
2019 08 08 01 10 146  0.6 99.0  0.82  7.10 99.00 304 1015.4  15.4  14.2 999.0 99.0 99.00
2019 08 08 01 20 139  0.9 99.0 99.00 99.00 99.00 999 1015.4  15.2  14.1 999.0 99.0 99.00
2019 08 08 01 30 143  0.8 99.0 99.00 99.00 99.00 999 1015.4  15.1  13.9 999.0 99.0 99.00
2019 08 08 01 40 145  1.1 99.0 99.00 99.00 99.00 999 1015.3  15.1  13.5 999.0 99.0 99.00
2019 08 08 01 50 137  1.1 99.0 99.00 99.00 99.00 999 1015.2  15.0  13.3 999.0 99.0 99.00
2019 08 08 02 00 140  1.3 99.0 99.00 99.00 99.00 999 1015.2  15.1  13.4 999.0 99.0 99.00
2019 08 08 02 10 140  1.5 99.0  0.81 16.70 99.00 296 1015.2  15.1  13.3 999.0 99.0 99.00
2019 08 08 02 20 146  1.5 99.0 99.00 99.00 99.00 999 1015.3  15.1  13.3 999.0 99.0 99.00
2019 08 08 02 30 156  1.5 99.0 99.00 99.00 99.00 999 1015.3  15.0  13.7 999.0 99.0 99.00
2019 08 08 02 40 145  1.5 99.0 99.00 99.00 99.00 999 1015.3  14.9  14.1 999.0 99.0 99.00
2019 08 08 02 50 140  1.2 99.0 99.00 99.00 99.00 999 1015.3  14.8  14.4 999.0 99.0 99.00
2019 08 08 03 00 149  1.3 99.0 99.00 99.00 99.00 999 1015.3  14.7  14.5 999.0 99.0 99.00
2019 08 08 03 10 150  1.5 99.0  0.77 16.70 99.00 293 1015.3  14.7  14.5 999.0 99.0 99.00
2019 08 08 03 20 146  1.5 99.0 99.00 99.00 99.00 999 1015.4  14.7  14.7 999.0 99.0 99.00
2019 08 08 03 30 147  1.5 99.0 99.00 99.00 99.00 999 1015.4  14.8  14.6 999.0 99.0 99.00
2019 08 08 03 40 148  1.5 99.0 99.00 99.00 99.00 999 1015.6  14.8  14.8 999.0 99.0 99.00
2019 08 08 03 50 147  1.3 99.0 99.00 99.00 99.00 999 1015.7  14.7  14.6 999.0 99.0 99.00
2019 08 08 04 00 149  1.3 99.0 99.00 99.00 99.00 999 1015.8  14.6  14.5 999.0 99.0 99.00
2019 08 08 04 10 143  1.3 99.0  0.79 15.40 99.00 301 1015.8  14.6  14.5 999.0 99.0 99.00
2019 08 08 04 20 143  1.5 99.0 99.00 99.00 99.00 999 1016.0  14.5  14.9 999.0 99.0 99.00
2019 08 08 04 30 147  1.5 99.0 99.00 99.00 99.00 999 1015.9  14.5  14.8 999.0 99.0 99.00
2019 08 08 04 40 143  1.6 99.0 99.00 99.00 99.00 999 1016.1  14.5  15.1 999.0 99.0 99.00
2019 08 08 04 50 149  1.7 99.0 99.00 99.00 99.00 999 1016.1  14.5  14.9 999.0 99.0 99.00
2019 08 08 05 00 150  1.9 99.0 99.00 99.00 99.00 999 1016.1  14.5  14.7 999.0 99.0 99.00
2019 08 08 05 10 152  1.7 99.0  0.75  8.70 99.00 306 1016.0  14.5  14.6 999.0 99.0 99.00
2019 08 08 05 20 167  1.7 99.0 99.00 99.00 99.00 999 1016.0  14.5  14.4 999.0 99.0 99.00
2019 08 08 05 30 183  1.7 99.0 99.00 99.00 99.00 999 1016.1  14.5  14.5 999.0 99.0 99.00
2019 08 08 05 40 191  1.8 99.0 99.00 99.00 99.00 999 1016.0  14.5  14.2 999.0 99.0 99.00
2019 08 08 05 50 207  2.0 99.0 99.00 99.00 99.00 999 1015.9  14.5  14.2 999.0 99.0 99.00
