uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
4.679724749,1,127.0024375,127.0289621,193.1119926,-561.8558931,-300.9671065,-581.6608467,-1354.359321,237.1544285,5372.600311,-2271.40658,-2036.440816,-575.9205848,-2073.491357,-796.1724061,407.7711279,-0.274258325
7.586753917,1,146.2549147,146.2745483,365.4418978,-538.3945822,-274.6703693,-545.27043,-1202.938399,419.8733194,4528.947165,-2039.899306,-1965.947211,-566.7182696,-2002.811139,-737.4958952,873.648908,-0.320939932
4.853063405,1,147.4262323,147.4833794,-32.49750789,-743.8118463,-354.2576431,-818.8768209,-1727.910799,-94.99049839,-2403.337323,-2224.671379,-2036.597263,-564.3885737,-2055.647896,-777.8841322,-1.405735051,-0.382913627
4.190954689,1,138.4181224,138.3644862,116.3463833,-809.6995472,-408.1110468,-950.6372601,-2229.796106,148.5125543,838.7476138,-2897.054546,-1977.324088,-590.1620111,-2141.796257,-785.3473795,216.6878623,-25.08117483
3.554509664,1,125.9014349,125.8874576,52.06041019,-674.7490258,-380.3610222,-932.2061333,-1404.983576,170.3822033,1908.777153,-1411.195533,-2145.870095,-580.9639206,-2035.095058,-804.1250104,90.20021624,-0.231572518
4.123750618,1,126.4173544,126.4245614,125.3754024,-683.5735874,-515.3547235,-1209.41028,-1429.695407,87.77617858,3535.683779,-1796.926012,-2252.32734,-617.5607343,-2114.247193,-805.0054604,200.7832671,-0.689528901
4.81630778,0,134.8795891,134.904539,112.513385,-499.3905171,-238.1523693,-602.9524844,-953.6599405,126.240952,3367.88919,-1032.797922,-2002.729941,-541.4104458,-2119.222138,-694.0756748,182.5733525,-0.295102713
3.04877547,0,120.4279415,120.4571402,-40.59066912,-587.3662256,-407.6698155,-974.8188985,-1284.068357,-103.5317347,480.9623822,-1549.254011,-2082.237205,-578.6740134,-2074.496757,-674.8695887,-33.76753963,-0.449390356
3.144325594,0,93.29284666,94.69735738,11.19155359,-516.2728493,-274.5532478,-628.7265721,-1317.371325,29.65887946,1570.906928,-1465.315766,-2006.280894,-535.2097057,-1946.492896,-645.9972375,-1.878920287,-7.185470573
3.161434721,0,120.8013024,120.7823626,-50.55210125,-545.6308909,-548.9353626,-1341.259189,-1670.545813,107.2101788,-2325.016023,-2850.416748,-2209.403313,-521.5144666,-2132.916483,-700.480363,11.32057622,-0.418301156
