uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
11.98626443,1,211.6412777,211.6710108,758.8065085,-10.12720209,145.8880811,367.7338666,116.5967532,992.2325623,14817.27701,2029.03501,-585.0041305,1174.6008,-611.1414171,933.4112493,1249.826277,0.394733244
10.14768574,1,219.578263,219.5932524,502.7316759,31.36200558,218.0312537,505.4512459,248.5725984,714.0438121,12836.60764,1280.191043,-313.2643645,1148.837397,-350.458633,897.0382136,805.7063593,0.35842404
28.12669585,1,205.8686344,205.7520598,1110.972703,381.4760004,344.7458827,861.4816358,972.0460877,1437.824075,15184.47017,5123.273864,540.3220282,1224.29192,433.0459846,936.9844855,1793.976123,1.25479819
23.10995184,1,201.4898394,201.6154566,1102.640697,332.2337498,485.0602924,1004.50718,937.4926275,1439.062245,19321.89897,5804.146625,433.9820349,1291.535227,395.6798381,1126.577157,1772.06919,0.463782737
28.32069596,1,211.3333454,211.1104403,1162.753777,590.1514359,574.8799408,1415.712991,1338.479685,1602.362564,17068.41593,7608.92859,971.8671232,1251.306083,549.21695,1015.81549,1791.469031,0.53617824
29.64716077,1,221.4967259,221.3290024,1134.565508,484.0100299,568.522189,1324.795929,1143.584977,1585.652936,15929.52104,6646.581283,663.7785722,1173.454464,644.8746321,1064.74663,1788.999961,0.450511022
31.71874257,1,208.4199951,208.4298316,1169.18536,478.5063116,452.1408489,1213.471923,1170.335258,1633.581669,16709.69008,8191.444028,637.5486519,1195.795343,710.4021387,962.3694316,1804.919237,0.626289691
34.26937992,1,208.1566372,208.0788225,1211.044044,390.2978131,521.3372206,1197.576919,1182.50148,1531.237174,14659.1778,11129.79298,859.3653144,1093.960986,853.1968084,1015.198141,1800.018363,0.458978665
17.61429726,1,220.5382174,220.5368247,1087.673861,124.4354195,344.459618,861.1867378,685.9156041,1266.024706,18019.71515,2861.123509,-201.6367955,1395.807296,-194.7881981,1126.25649,1774.379779,0.30884656
19.64825347,1,234.9011831,234.933949,1116.471873,217.7401247,415.954946,954.4334945,1063.057353,1451.78016,18298.49803,3268.68253,419.6790622,1375.592976,373.3863186,1072.560317,1796.223094,1.306854902
16.68235731,1,228.8905673,228.8520804,1088.515558,104.5356905,313.6943288,826.7426481,553.5471527,1349.317285,17527.52578,2489.027902,-458.3364407,1327.58252,-339.9143829,1104.028703,1768.100381,1.690293314
19.62186482,1,209.8770477,209.855629,1095.514398,140.9465944,341.5513468,872.6582711,365.5897026,1356.355278,17345.11936,2777.989181,-251.2875016,1332.750689,-288.306058,1046.851738,1758.364134,0.371576388
19.75953529,1,237.4401203,237.5294871,1089.001286,173.3037277,305.7020815,859.2993904,501.9168632,1423.761899,17385.01922,2938.285565,603.8211852,1333.040186,560.1108227,1079.46328,1754.942293,3.483025999
24.88480627,1,232.0703594,232.0800761,1072.539373,318.0334573,349.8656694,922.4370583,853.7775254,1491.404242,17654.84428,3575.32535,378.7337461,1327.951903,490.1450553,1037.58384,1792.398086,0.916357557
16.31646848,1,245.7807726,245.746432,870.6685111,47.75443659,401.4066374,1002.590343,317.6549992,1179.89467,16582.88085,2565.187801,-184.7468219,1224.158301,-278.0893054,969.57767,1467.706433,0.549198091
22.24550595,1,230.6105456,230.5974208,1083.53312,340.8822566,343.9080804,828.7479547,1024.405688,1499.991872,18810.09744,4721.046567,127.4196942,1307.657079,102.5166464,1065.87789,1797.416409,1.120863397
18.36514144,0,229.2320216,229.2804145,1091.759483,159.039325,271.4456242,567.2323829,740.8463286,1405.945506,17120.84421,2991.76459,-265.4678866,1313.829429,-260.1521309,1065.964148,1760.978511,0.403069273
16.9666878,0,237.5050118,237.4961452,1047.166716,45.56427873,242.9714747,547.0613577,537.9697348,1345.762938,17760.07095,3759.638448,-126.3316862,1343.121226,-48.85629034,1032.039356,1745.225244,0.330037913
14.80854542,0,243.3303799,248.1324757,1044.715113,21.42457551,285.7550806,640.219645,263.7258345,1375.281962,17077.663,2393.544027,-154.3387699,1386.309942,-175.2488053,1059.031108,1751.162834,1.036181965
15.93441297,0,304.538245,304.5013727,1125.909684,160.2646144,277.5516169,616.4213741,690.4585298,1364.956096,18396.83264,3299.029751,416.1134941,1337.645797,560.1216938,1051.176375,1743.741694,0.888679342
12.05238106,0,299.8598206,299.5064846,630.272456,91.83269916,335.0935472,645.1149523,355.8245392,698.5306249,14934.02215,1744.636747,569.5377176,1282.697646,676.194301,994.3505137,1063.795591,2.286024759
21.04619964,0,233.390842,233.3926085,1143.398169,107.7880654,262.4094997,662.2780175,681.774258,1425.928739,17548.55603,3070.980813,-270.8994169,1402.525492,-191.8732395,1066.081029,1768.167764,0.29384967
22.73797332,0,231.2293362,231.2031871,1090.270148,273.637023,329.971619,732.3457891,696.6158133,1445.461195,17532.40957,3929.98578,334.1505689,1315.770397,388.1678691,1116.881359,1797.514283,0.42415059
24.41829258,0,216.0825498,216.0545572,1146.638649,813.5044676,446.8119335,1167.674259,2037.917663,1582.456766,18477.48908,6745.820697,858.7218298,1435.63173,865.3998983,1173.195119,1809.576178,0.415104359
21.57694506,0,231.4202067,231.3298742,1107.901022,208.6102912,463.6546054,994.5691161,937.358719,1422.374571,18575.86792,3553.462577,1048.269503,1368.03723,1254.175478,1119.022973,1818.159765,0.447404759
21.08542014,0,227.0310742,227.1816843,1081.809534,263.4609914,317.4104858,619.5472932,976.1477998,1327.638794,17852.42038,3988.850216,-135.8970333,1357.600613,-41.83778633,1110.225237,1846.091623,0.37795052
18.41451142,0,215.2769211,215.2694367,1084.589548,299.8482269,295.1638886,532.3754359,1002.249647,1280.331188,17513.28191,3768.316182,-94.17219212,1330.708173,88.00857612,1048.138956,1781.636039,0.326102873
12.7139823,1,263.0421601,263.1584706,838.0225727,-6.054872323,278.0178783,609.402801,220.2390039,1099.503225,15783.89111,1520.24117,636.8174411,1247.207599,699.5551098,985.9673713,1386.127717,2.227416912
11.83612459,1,256.3300124,256.3444593,761.2248112,94.71630298,446.7452981,1040.956576,412.3141606,1010.423471,16243.6007,2579.392192,664.0782472,1310.015537,732.7598857,1080.69543,1233.016719,0.19810107
16.32096325,1,230.2156065,230.184514,1046.228561,223.6119098,260.2258733,655.6428119,702.6782576,1389.151407,16957.28273,2720.487175,-199.429534,1301.677235,-137.0489166,1066.292798,1729.17986,0.214732904
10.85372722,1,223.780787,223.829271,681.1613076,23.74935642,172.7978359,387.0496874,187.9489145,898.9508249,15180.8725,2233.807368,-329.5031713,1182.338251,-338.4565526,908.1129477,1141.785326,3.455814433
8.624973441,1,224.3640498,223.7482906,321.1166826,-96.27035742,162.8197228,326.8020202,-233.0524896,365.2167666,10603.56272,925.0600191,-294.6762135,1072.455663,-274.0192125,819.3471878,509.0090526,2.716439185
9.643981446,1,237.7149776,237.6996527,381.7338631,3.770967975,134.0205202,277.2296616,33.19307811,415.8686569,12024.04825,1132.950926,-90.39909589,1163.643195,-78.8435297,896.8549331,588.0712661,0.236384384
8.452867223,1,266.4800954,266.3542014,193.027019,-84.99305573,117.1325694,269.2674148,-503.516416,419.9193783,5823.910594,760.1838363,624.6870529,940.491103,640.5675875,746.7412948,218.1687777,0.303232565
8.391897834,1,320.8463311,320.8383289,472.6992499,0.414615236,237.4714581,528.6597208,-57.96364946,663.3165164,13061.14828,1326.389105,623.6782359,1170.80487,610.5980664,895.036691,794.7429172,0.278363668
10.57715383,1,229.7265798,229.7843268,572.6603554,0.364484416,141.0803941,280.001703,49.07743751,693.5443545,14129.10454,1727.313184,-215.5935686,1171.439561,-202.7683811,914.8433866,898.3388629,0.229221564
12.51135514,1,233.2380326,233.0691019,818.4074507,31.30462665,164.5087549,377.3475423,438.2296411,915.4998029,17012.77192,1813.732219,-87.20134187,1224.422469,-121.5246048,960.4332106,1360.634062,0.204730097
9.002099198,1,236.6334551,236.6529143,315.6416269,-72.09352784,147.9382601,351.661924,-348.147088,537.0871014,9567.452539,1147.658148,-129.4178432,1028.448541,-149.7819489,799.4338312,523.2569349,0.298044518
6.810318535,1,282.7615593,282.7620229,165.2486899,-37.7670912,142.7373638,286.9612965,-362.4577722,268.529771,4947.631284,806.4219501,629.0732069,916.3639117,615.8845571,713.959277,163.4185732,0.25692233
15.27331921,1,263.5637326,263.6577918,989.1263023,144.1127088,397.6874883,936.1203269,741.1005854,1009.070568,18510.42307,3261.087248,34.98913365,1404.929045,-65.65335413,1124.468667,1600.371461,0.355544426
14.10083653,1,354.0610237,354.0603391,772.3552045,47.33787829,342.2027194,662.8678136,562.9403653,873.2934996,16955.54438,1045.705682,719.6373941,1306.705899,723.3524358,1086.409905,1266.961078,2.449529485
13.61271894,1,294.5120138,294.4780533,290.6421641,-48.3283071,195.1305721,352.3401895,-442.1195946,372.8775575,7615.269265,1163.90601,617.1105609,1035.597186,545.0512316,809.8247109,328.8512087,0.341583302
