,Tanana
2011-03-03 00:00:00+00:00,189.72285395300545
2011-03-04 00:00:00+00:00,189.72285395300545
2011-03-05 00:00:00+00:00,189.72285395300545
2011-03-06 00:00:00+00:00,189.72285395300545
2011-03-07 00:00:00+00:00,189.72285395300545
2011-03-08 00:00:00+00:00,189.72285395300545
2011-03-09 00:00:00+00:00,189.72285395300545
2011-03-10 00:00:00+00:00,186.89116956564717
2011-03-11 00:00:00+00:00,186.89116956564717
2011-03-12 00:00:00+00:00,186.89116956564717
2011-03-13 00:00:00+00:00,186.89116956564717
2011-03-14 00:00:00+00:00,186.89116956564717
2011-03-15 00:00:00+00:00,186.89116956564717
2011-03-16 00:00:00+00:00,186.89116956564717
2011-03-17 00:00:00+00:00,184.05948517828884
2011-03-18 00:00:00+00:00,184.05948517828884
2011-03-19 00:00:00+00:00,184.05948517828884
2011-03-20 00:00:00+00:00,184.05948517828884
2011-03-21 00:00:00+00:00,184.05948517828884
2011-03-22 00:00:00+00:00,184.05948517828884
2011-03-23 00:00:00+00:00,184.05948517828884
2011-03-24 00:00:00+00:00,184.05948517828884
2011-03-25 00:00:00+00:00,184.05948517828884
2011-03-26 00:00:00+00:00,184.05948517828884
2011-03-27 00:00:00+00:00,186.89116956564717
2011-03-28 00:00:00+00:00,186.89116956564717
2011-03-29 00:00:00+00:00,186.89116956564717
2011-03-30 00:00:00+00:00,186.89116956564717
2011-03-31 00:00:00+00:00,186.89116956564717
2011-04-01 00:00:00+00:00,186.89116956564717
2011-04-02 00:00:00+00:00,186.89116956564717
2011-04-03 00:00:00+00:00,186.89116956564717
2011-04-04 00:00:00+00:00,189.72285395300545
2011-04-05 00:00:00+00:00,189.72285395300545
2011-04-06 00:00:00+00:00,189.72285395300545
2011-04-07 00:00:00+00:00,192.5545383403637
2011-04-08 00:00:00+00:00,192.5545383403637
2011-04-09 00:00:00+00:00,195.38622272772201
2011-04-10 00:00:00+00:00,195.38622272772201
2011-04-11 00:00:00+00:00,198.2179071150803
2011-04-12 00:00:00+00:00,198.2179071150803
2011-04-13 00:00:00+00:00,201.04959150243855
2011-04-14 00:00:00+00:00,201.04959150243855
2011-04-15 00:00:00+00:00,203.88127588979685
2011-04-16 00:00:00+00:00,206.7129602771552
2011-04-17 00:00:00+00:00,209.54464466451344
2011-04-18 00:00:00+00:00,215.20801343923003
2011-04-19 00:00:00+00:00,220.87138221394662
2011-04-20 00:00:00+00:00,226.53475098866318
2011-04-21 00:00:00+00:00,240.69317292545463
2011-04-22 00:00:00+00:00,254.8515948622461
2011-04-23 00:00:00+00:00,269.01001679903754
2011-04-24 00:00:00+00:00,283.168438735829
2011-04-25 00:00:00+00:00,311.4852826094119
2011-04-26 00:00:00+00:00,353.9605484197862
2011-04-27 00:00:00+00:00,424.7526581037435
2011-04-28 00:00:00+00:00,495.54476778770066
2011-04-29 00:00:00+00:00,566.336877471658
2011-04-30 00:00:00+00:00,637.1289871556153
2011-05-01 00:00:00+00:00,722.0795187763638
2011-05-02 00:00:00+00:00,792.8716284603212
2011-05-03 00:00:00+00:00,849.505316207487
2011-05-04 00:00:00+00:00,891.9805820178614
2011-05-05 00:00:00+00:00,934.4558478282356
2011-05-06 00:00:00+00:00,962.7726917018184
2011-05-07 00:00:00+00:00,914.6340571167276
2011-05-08 00:00:00+00:00,790.0399440729628
2011-05-09 00:00:00+00:00,739.0696251005138
2011-05-10 00:00:00+00:00,702.2577280648558
2011-05-11 00:00:00+00:00,707.9210968395724
2011-05-12 00:00:00+00:00,739.0696251005138
2011-05-13 00:00:00+00:00,722.0795187763638
2011-05-14 00:00:00+00:00,665.4458310291982
2011-05-15 00:00:00+00:00,665.4458310291982
2011-05-16 00:00:00+00:00,690.9309905154229
2011-05-17 00:00:00+00:00,710.7527812269307
2011-05-18 00:00:00+00:00,758.8914158120218
2011-05-19 00:00:00+00:00,807.0300503971126
2011-05-20 00:00:00+00:00,855.1686849822037
2011-05-21 00:00:00+00:00,889.1488976305029
2011-05-22 00:00:00+00:00,976.9311136386099
2011-05-23 00:00:00+00:00,1005.2479575121927
2011-05-24 00:00:00+00:00,1067.5450140340754
2011-05-25 00:00:00+00:00,1095.8618579076583
2011-05-26 00:00:00+00:00,1095.8618579076583
2011-05-27 00:00:00+00:00,1129.8420705559574
2011-05-28 00:00:00+00:00,1155.3272300421822
2011-05-29 00:00:00+00:00,1217.6242865640647
2011-05-30 00:00:00+00:00,1294.0797650227385
2011-05-31 00:00:00+00:00,1367.7035590940538
2011-06-01 00:00:00+00:00,1478.1392502010276
2011-06-02 00:00:00+00:00,1503.624409687252
2011-06-03 00:00:00+00:00,1444.1590375527276
2011-06-04 00:00:00+00:00,1430.0006156159366
2011-06-05 00:00:00+00:00,1390.3570341929205
2011-06-06 00:00:00+00:00,1288.416396248022
2011-06-07 00:00:00+00:00,1197.8024958525564
2011-06-08 00:00:00+00:00,1149.6638612674658
2011-06-09 00:00:00+00:00,1149.6638612674658
2011-06-10 00:00:00+00:00,1127.0103861685993
2011-06-11 00:00:00+00:00,1098.6935422950164
2011-06-12 00:00:00+00:00,1101.5252266823748
2011-06-13 00:00:00+00:00,1107.1885954570914
2011-06-14 00:00:00+00:00,1110.0202798444495
2011-06-15 00:00:00+00:00,1095.8618579076583
2011-06-16 00:00:00+00:00,1183.6440739157651
2011-06-17 00:00:00+00:00,1325.2282932836795
2011-06-18 00:00:00+00:00,1396.020402967637
2011-06-19 00:00:00+00:00,1288.416396248022
2011-06-20 00:00:00+00:00,1243.1094460502893
2011-06-21 00:00:00+00:00,1223.2876553387812
2011-06-22 00:00:00+00:00,1245.9411304376476
2011-06-23 00:00:00+00:00,1299.7431337974554
2011-06-24 00:00:00+00:00,1379.0302966434872
2011-06-25 00:00:00+00:00,1565.9214662091342
2011-06-26 00:00:00+00:00,1684.8522104781823
2011-06-27 00:00:00+00:00,1665.0304197666744
2011-06-28 00:00:00+00:00,1716.0007387391238
2011-06-29 00:00:00+00:00,1713.1690543517655
2011-06-30 00:00:00+00:00,1744.3175826127067
2011-07-01 00:00:00+00:00,1789.6245328104392
2011-07-02 00:00:00+00:00,1795.2879015851559
2011-07-03 00:00:00+00:00,1823.6047454587388
2011-07-04 00:00:00+00:00,1939.7038053404285
2011-07-05 00:00:00+00:00,1985.0107555381608
2011-07-06 00:00:00+00:00,2115.2682373566427
2011-07-07 00:00:00+00:00,2118.0999217440008
2011-07-08 00:00:00+00:00,1968.0206492140114
2011-07-09 00:00:00+00:00,1891.5651707553375
2011-07-10 00:00:00+00:00,1868.9116956564712
2011-07-11 00:00:00+00:00,1885.901801980621
2011-07-12 00:00:00+00:00,1902.8919083047708
2011-07-13 00:00:00+00:00,1894.3968551426958
2011-07-14 00:00:00+00:00,1854.7532737196798
2011-07-15 00:00:00+00:00,1809.4463235219475
2011-07-16 00:00:00+00:00,1772.6344264862894
2011-07-17 00:00:00+00:00,1749.9809513874234
2011-07-18 00:00:00+00:00,1755.6443201621398
2011-07-19 00:00:00+00:00,1735.8225294506315
2011-07-20 00:00:00+00:00,1738.65421383799
2011-07-21 00:00:00+00:00,1710.3373699644073
2011-07-22 00:00:00+00:00,1665.0304197666744
2011-07-23 00:00:00+00:00,1687.6838948655409
2011-07-24 00:00:00+00:00,1724.4957919011983
2011-07-25 00:00:00+00:00,1735.8225294506315
2011-07-26 00:00:00+00:00,1727.3274762885571
2011-07-27 00:00:00+00:00,1732.9908450632736
2011-07-28 00:00:00+00:00,1795.2879015851559
2011-07-29 00:00:00+00:00,1826.436429846097
2011-07-30 00:00:00+00:00,1857.584958107038
2011-07-31 00:00:00+00:00,1843.426536170247
2011-08-01 00:00:00+00:00,1806.614639134589
2011-08-02 00:00:00+00:00,1783.9611640357227
2011-08-03 00:00:00+00:00,1800.9512703598725
2011-08-04 00:00:00+00:00,1832.0997986208133
2011-08-05 00:00:00+00:00,1834.931483008172
2011-08-06 00:00:00+00:00,1815.1096922966642
2011-08-07 00:00:00+00:00,1699.010632414974
2011-08-08 00:00:00+00:00,1577.2482037585676
2011-08-09 00:00:00+00:00,1475.307565813669
2011-08-10 00:00:00+00:00,1424.33724684122
2011-08-11 00:00:00+00:00,1379.0302966434872
2011-08-12 00:00:00+00:00,1350.7134527699045
2011-08-13 00:00:00+00:00,1401.6837717423534
2011-08-14 00:00:00+00:00,1435.663984390653
2011-08-15 00:00:00+00:00,1463.9808282642362
2011-08-16 00:00:00+00:00,1503.624409687252
2011-08-17 00:00:00+00:00,1568.7531505964926
2011-08-18 00:00:00+00:00,1633.8818915057334
2011-08-19 00:00:00+00:00,1608.3967320195084
2011-08-20 00:00:00+00:00,1565.9214662091342
2011-08-21 00:00:00+00:00,1599.9016788574338
2011-08-22 00:00:00+00:00,1670.693788541391
2011-08-23 00:00:00+00:00,1741.4858982253486
2011-08-24 00:00:00+00:00,1738.65421383799
2011-08-25 00:00:00+00:00,1721.6641075138402
2011-08-26 00:00:00+00:00,1676.3571573161075
2011-08-27 00:00:00+00:00,1565.9214662091342
2011-08-28 00:00:00+00:00,1455.485775102161
2011-08-29 00:00:00+00:00,1381.8619810308458
2011-08-30 00:00:00+00:00,1328.059977671038
2011-08-31 00:00:00+00:00,1296.9114494100968
2011-09-01 00:00:00+00:00,1265.7629211491553
2011-09-02 00:00:00+00:00,1257.2678679870808
2011-09-03 00:00:00+00:00,1231.7827085008564
2011-09-04 00:00:00+00:00,1200.634180239915
2011-09-05 00:00:00+00:00,1155.3272300421822
2011-09-06 00:00:00+00:00,1110.0202798444495
2011-09-07 00:00:00+00:00,1059.0499608720004
2011-09-08 00:00:00+00:00,1010.9113262869097
2011-09-09 00:00:00+00:00,971.2677448638934
2011-09-10 00:00:00+00:00,940.1192166029524
2011-09-11 00:00:00+00:00,911.8023727293694
2011-09-12 00:00:00+00:00,891.9805820178614
2011-09-13 00:00:00+00:00,880.6538444684282
2011-09-14 00:00:00+00:00,863.6637381442786
2011-09-15 00:00:00+00:00,852.3370005948452
2011-09-16 00:00:00+00:00,852.3370005948452
2011-09-17 00:00:00+00:00,886.3172132431447
2011-09-18 00:00:00+00:00,928.7924790535193
2011-09-19 00:00:00+00:00,903.3073195672943
2011-09-20 00:00:00+00:00,860.8320537569201
2011-09-21 00:00:00+00:00,832.5152098833372
2011-09-22 00:00:00+00:00,807.0300503971126
2011-09-23 00:00:00+00:00,790.0399440729628
2011-09-24 00:00:00+00:00,767.3864689740967
2011-09-25 00:00:00+00:00,753.2280470373051
2011-09-26 00:00:00+00:00,733.4062563257971
2011-09-27 00:00:00+00:00,713.5844656142889
2011-09-28 00:00:00+00:00,693.7626749027811
2011-09-29 00:00:00+00:00,679.6042529659895
2011-09-30 00:00:00+00:00,665.4458310291982
2011-10-01 00:00:00+00:00,648.4557247050484
2011-10-02 00:00:00+00:00,634.2973027682569
2011-10-03 00:00:00+00:00,622.9705652188238
2011-10-04 00:00:00+00:00,614.4755120567489
2011-10-05 00:00:00+00:00,605.980458894674
2011-10-06 00:00:00+00:00,600.3170901199575
2011-10-07 00:00:00+00:00,591.8220369578826
2011-10-08 00:00:00+00:00,580.4952994084495
2011-10-09 00:00:00+00:00,572.0002462463746
2011-10-10 00:00:00+00:00,557.8418243095831
2011-10-11 00:00:00+00:00,549.3467711475082
2011-10-12 00:00:00+00:00,535.1883492107168
2011-10-13 00:00:00+00:00,518.1982428865672
2011-10-14 00:00:00+00:00,506.87150533713384
2011-10-15 00:00:00+00:00,506.87150533713384
2011-10-16 00:00:00+00:00,506.87150533713384
2011-10-17 00:00:00+00:00,506.87150533713384
2011-10-18 00:00:00+00:00,504.0398209497756
2011-10-19 00:00:00+00:00,498.376452175059
2011-10-20 00:00:00+00:00,487.0497146256258
2011-10-21 00:00:00+00:00,475.7229770761927
2011-10-22 00:00:00+00:00,453.06950197732635
2011-10-23 00:00:00+00:00,424.7526581037435
2011-10-24 00:00:00+00:00,396.4358142301606
2011-10-25 00:00:00+00:00,368.1189703565777
2011-10-26 00:00:00+00:00,370.950654743936
2011-10-27 00:00:00+00:00,376.61402351865263
2011-10-28 00:00:00+00:00,362.4556015818611
2011-10-29 00:00:00+00:00,342.6338108703531
2011-10-30 00:00:00+00:00,328.47538893356165
2011-10-31 00:00:00+00:00,311.4852826094119
2011-11-01 00:00:00+00:00,302.990229447337
2011-11-02 00:00:00+00:00,291.66349189790384
2011-11-03 00:00:00+00:00,280.33675434847066
2011-11-04 00:00:00+00:00,274.6733855737541
2011-11-05 00:00:00+00:00,277.5050699611124
2011-11-06 00:00:00+00:00,283.168438735829
2011-11-07 00:00:00+00:00,291.66349189790384
2011-11-08 00:00:00+00:00,297.3268606726205
2011-11-09 00:00:00+00:00,305.8219138346953
2011-11-10 00:00:00+00:00,308.65359822205363
2011-11-11 00:00:00+00:00,308.65359822205363
2011-11-12 00:00:00+00:00,305.8219138346953
2011-11-13 00:00:00+00:00,302.990229447337
2011-11-14 00:00:00+00:00,294.4951762852622
2011-11-15 00:00:00+00:00,286.0001231231873
2011-11-16 00:00:00+00:00,280.33675434847066
2011-11-17 00:00:00+00:00,277.5050699611124
2011-11-18 00:00:00+00:00,271.8417011863958
2011-11-19 00:00:00+00:00,266.17833241167926
2011-11-20 00:00:00+00:00,263.346648024321
2011-11-21 00:00:00+00:00,260.51496363696265
2011-11-22 00:00:00+00:00,254.8515948622461
2011-11-23 00:00:00+00:00,252.0199104748878
2011-11-24 00:00:00+00:00,249.1882260875295
2011-11-25 00:00:00+00:00,246.3565417001712
2011-11-26 00:00:00+00:00,246.3565417001712
2011-11-27 00:00:00+00:00,243.5248573128129
2011-11-28 00:00:00+00:00,237.86148853809638
2011-11-29 00:00:00+00:00,235.0298041507381
2011-11-30 00:00:00+00:00,232.19811976337974
2011-12-01 00:00:00+00:00,232.19811976337974
2011-12-02 00:00:00+00:00,229.36643537602146
2011-12-03 00:00:00+00:00,229.36643537602146
2011-12-04 00:00:00+00:00,226.53475098866318
2011-12-05 00:00:00+00:00,226.53475098866318
2011-12-06 00:00:00+00:00,226.53475098866318
2011-12-07 00:00:00+00:00,226.53475098866318
2011-12-08 00:00:00+00:00,226.53475098866318
2011-12-09 00:00:00+00:00,226.53475098866318
2011-12-10 00:00:00+00:00,229.36643537602146
2011-12-11 00:00:00+00:00,229.36643537602146
2011-12-12 00:00:00+00:00,229.36643537602146
2011-12-13 00:00:00+00:00,229.36643537602146
2011-12-14 00:00:00+00:00,229.36643537602146
2011-12-15 00:00:00+00:00,229.36643537602146
2011-12-16 00:00:00+00:00,229.36643537602146
2011-12-17 00:00:00+00:00,226.53475098866318
2011-12-18 00:00:00+00:00,226.53475098866318
2011-12-19 00:00:00+00:00,226.53475098866318
2011-12-20 00:00:00+00:00,226.53475098866318
2011-12-21 00:00:00+00:00,223.7030666013049
2011-12-22 00:00:00+00:00,223.7030666013049
2011-12-23 00:00:00+00:00,223.7030666013049
2011-12-24 00:00:00+00:00,223.7030666013049
2011-12-25 00:00:00+00:00,220.87138221394662
2011-12-26 00:00:00+00:00,220.87138221394662
2011-12-27 00:00:00+00:00,220.87138221394662
2011-12-28 00:00:00+00:00,218.03969782658834
2011-12-29 00:00:00+00:00,218.03969782658834
2011-12-30 00:00:00+00:00,215.20801343923003
2011-12-31 00:00:00+00:00,215.20801343923003
2012-01-01 00:00:00+00:00,215.20801343923003
2012-01-02 00:00:00+00:00,212.37632905187172
2012-01-03 00:00:00+00:00,212.37632905187172
2012-01-04 00:00:00+00:00,212.37632905187172
2012-01-05 00:00:00+00:00,209.54464466451344
2012-01-06 00:00:00+00:00,209.54464466451344
2012-01-07 00:00:00+00:00,209.54464466451344
2012-01-08 00:00:00+00:00,209.54464466451344
2012-01-09 00:00:00+00:00,206.7129602771552
2012-01-10 00:00:00+00:00,206.7129602771552
2012-01-11 00:00:00+00:00,206.7129602771552
2012-01-12 00:00:00+00:00,203.88127588979685
2012-01-13 00:00:00+00:00,203.88127588979685
2012-01-14 00:00:00+00:00,203.88127588979685
2012-01-15 00:00:00+00:00,201.04959150243855
2012-01-16 00:00:00+00:00,201.04959150243855
2012-01-17 00:00:00+00:00,201.04959150243855
2012-01-18 00:00:00+00:00,198.2179071150803
2012-01-19 00:00:00+00:00,198.2179071150803
2012-01-20 00:00:00+00:00,198.2179071150803
2012-01-21 00:00:00+00:00,195.38622272772201
2012-01-22 00:00:00+00:00,195.38622272772201
2012-01-23 00:00:00+00:00,195.38622272772201
2012-01-24 00:00:00+00:00,195.38622272772201
2012-01-25 00:00:00+00:00,195.38622272772201
2012-01-26 00:00:00+00:00,195.38622272772201
2012-01-27 00:00:00+00:00,192.5545383403637
2012-01-28 00:00:00+00:00,192.5545383403637
2012-01-29 00:00:00+00:00,192.5545383403637
2012-01-30 00:00:00+00:00,192.5545383403637
2012-01-31 00:00:00+00:00,192.5545383403637
2012-02-01 00:00:00+00:00,189.72285395300545
2012-02-02 00:00:00+00:00,189.72285395300545
2012-02-03 00:00:00+00:00,189.72285395300545
2012-02-04 00:00:00+00:00,189.72285395300545
2012-02-05 00:00:00+00:00,189.72285395300545
2012-02-06 00:00:00+00:00,189.72285395300545
2012-02-07 00:00:00+00:00,189.72285395300545
2012-02-08 00:00:00+00:00,189.72285395300545
2012-02-09 00:00:00+00:00,189.72285395300545
2012-02-10 00:00:00+00:00,192.5545383403637
2012-02-11 00:00:00+00:00,192.5545383403637
2012-02-12 00:00:00+00:00,192.5545383403637
2012-02-13 00:00:00+00:00,192.5545383403637
2012-02-14 00:00:00+00:00,195.38622272772201
2012-02-15 00:00:00+00:00,195.38622272772201
2012-02-16 00:00:00+00:00,195.38622272772201
2012-02-17 00:00:00+00:00,195.38622272772201
2012-02-18 00:00:00+00:00,195.38622272772201
2012-02-19 00:00:00+00:00,198.2179071150803
2012-02-20 00:00:00+00:00,198.2179071150803
2012-02-21 00:00:00+00:00,198.2179071150803
2012-02-22 00:00:00+00:00,198.2179071150803
2012-02-23 00:00:00+00:00,198.2179071150803
2012-02-24 00:00:00+00:00,198.2179071150803
2012-02-25 00:00:00+00:00,198.2179071150803
2012-02-26 00:00:00+00:00,198.2179071150803
2012-02-27 00:00:00+00:00,201.04959150243855
2012-02-28 00:00:00+00:00,201.04959150243855
2012-02-29 00:00:00+00:00,201.04959150243855
2012-03-01 00:00:00+00:00,201.04959150243855
2012-03-02 00:00:00+00:00,201.04959150243855
2012-03-03 00:00:00+00:00,201.04959150243855
2012-03-04 00:00:00+00:00,201.04959150243855
2012-03-05 00:00:00+00:00,201.04959150243855
2012-03-06 00:00:00+00:00,201.04959150243855
2012-03-07 00:00:00+00:00,203.88127588979685
2012-03-08 00:00:00+00:00,203.88127588979685
2012-03-09 00:00:00+00:00,203.88127588979685
2012-03-10 00:00:00+00:00,203.88127588979685
2012-03-11 00:00:00+00:00,203.88127588979685
2012-03-12 00:00:00+00:00,203.88127588979685
2012-03-13 00:00:00+00:00,203.88127588979685
2012-03-14 00:00:00+00:00,206.7129602771552
2012-03-15 00:00:00+00:00,206.7129602771552
2012-03-16 00:00:00+00:00,206.7129602771552
2012-03-17 00:00:00+00:00,206.7129602771552
2012-03-18 00:00:00+00:00,206.7129602771552
2012-03-19 00:00:00+00:00,206.7129602771552
2012-03-20 00:00:00+00:00,206.7129602771552
2012-03-21 00:00:00+00:00,206.7129602771552
2012-03-22 00:00:00+00:00,206.7129602771552
2012-03-23 00:00:00+00:00,206.7129602771552
2012-03-24 00:00:00+00:00,206.7129602771552
2012-03-25 00:00:00+00:00,206.7129602771552
2012-03-26 00:00:00+00:00,206.7129602771552
2012-03-27 00:00:00+00:00,206.7129602771552
2012-03-28 00:00:00+00:00,209.54464466451344
2012-03-29 00:00:00+00:00,209.54464466451344
2012-03-30 00:00:00+00:00,209.54464466451344
2012-03-31 00:00:00+00:00,209.54464466451344
2012-04-01 00:00:00+00:00,209.54464466451344
2012-04-02 00:00:00+00:00,209.54464466451344
2012-04-03 00:00:00+00:00,209.54464466451344
2012-04-04 00:00:00+00:00,209.54464466451344
2012-04-05 00:00:00+00:00,209.54464466451344
2012-04-06 00:00:00+00:00,215.20801343923003
2012-04-07 00:00:00+00:00,215.20801343923003
2012-04-08 00:00:00+00:00,220.87138221394662
2012-04-09 00:00:00+00:00,226.53475098866318
2012-04-10 00:00:00+00:00,226.53475098866318
2012-04-11 00:00:00+00:00,240.69317292545463
2012-04-12 00:00:00+00:00,254.8515948622461
2012-04-13 00:00:00+00:00,269.01001679903754
2012-04-14 00:00:00+00:00,283.168438735829
2012-04-15 00:00:00+00:00,311.4852826094119
2012-04-16 00:00:00+00:00,368.1189703565777
2012-04-17 00:00:00+00:00,453.06950197732635
2012-04-18 00:00:00+00:00,538.0200335980751
2012-04-19 00:00:00+00:00,594.6537213452409
2012-04-20 00:00:00+00:00,679.6042529659895
2012-04-21 00:00:00+00:00,764.5547845867383
2012-04-22 00:00:00+00:00,849.505316207487
2012-04-23 00:00:00+00:00,962.7726917018184
2012-04-24 00:00:00+00:00,1047.7232233225673
2012-04-25 00:00:00+00:00,1132.673754943316
2012-04-26 00:00:00+00:00,1274.2579743112306
2012-04-27 00:00:00+00:00,1110.0202798444495
2012-04-28 00:00:00+00:00,988.2578511880432
2012-04-29 00:00:00+00:00,883.4855288557865
2012-04-30 00:00:00+00:00,869.327106918995
2012-05-01 00:00:00+00:00,855.1686849822037
2012-05-02 00:00:00+00:00,795.7033128476794
2012-05-03 00:00:00+00:00,775.8815221361714
2012-05-04 00:00:00+00:00,744.7329938752302
2012-05-05 00:00:00+00:00,676.7725685786313
2012-05-06 00:00:00+00:00,645.6240403176902
2012-05-07 00:00:00+00:00,620.1388808314655
2012-05-08 00:00:00+00:00,605.980458894674
2012-05-09 00:00:00+00:00,605.980458894674
2012-05-10 00:00:00+00:00,614.4755120567489
2012-05-11 00:00:00+00:00,611.6438276693906
2012-05-12 00:00:00+00:00,597.4854057325991
2012-05-13 00:00:00+00:00,580.4952994084495
2012-05-14 00:00:00+00:00,572.0002462463746
2012-05-15 00:00:00+00:00,572.0002462463746
2012-05-16 00:00:00+00:00,566.336877471658
2012-05-17 00:00:00+00:00,557.8418243095831
2012-05-18 00:00:00+00:00,560.6735086969413
2012-05-19 00:00:00+00:00,569.1685618590162
2012-05-20 00:00:00+00:00,591.8220369578826
2012-05-21 00:00:00+00:00,617.3071964441071
2012-05-22 00:00:00+00:00,642.7923559303317
2012-05-23 00:00:00+00:00,676.7725685786313
2012-05-24 00:00:00+00:00,730.5745719384387
2012-05-25 00:00:00+00:00,841.0102630454121
2012-05-26 00:00:00+00:00,991.0895355754013
2012-05-27 00:00:00+00:00,1226.1193397261395
2012-05-28 00:00:00+00:00,1489.4659877504605
2012-05-29 00:00:00+00:00,1520.6145160114013
2012-05-30 00:00:00+00:00,1546.0996754976265
2012-05-31 00:00:00+00:00,1353.5451371572626
2012-06-01 00:00:00+00:00,1129.8420705559574
2012-06-02 00:00:00+00:00,1067.5450140340754
2012-06-03 00:00:00+00:00,1166.6539675916154
2012-06-04 00:00:00+00:00,1240.277761662931
2012-06-05 00:00:00+00:00,1254.4361835997224
2012-06-06 00:00:00+00:00,1347.881768382546
2012-06-07 00:00:00+00:00,1367.7035590940538
2012-06-08 00:00:00+00:00,1347.881768382546
2012-06-09 00:00:00+00:00,1410.1788249044284
2012-06-10 00:00:00+00:00,1517.7828316240436
2012-06-11 00:00:00+00:00,1585.7432569206424
2012-06-12 00:00:00+00:00,1690.5155792528988
2012-06-13 00:00:00+00:00,1922.713699016279
2012-06-14 00:00:00+00:00,2004.8325462496691
2012-06-15 00:00:00+00:00,1863.2483268817548
2012-06-16 00:00:00+00:00,1775.4661108736475
2012-06-17 00:00:00+00:00,1679.1888417034659
2012-06-18 00:00:00+00:00,1548.9313598849847
2012-06-19 00:00:00+00:00,1486.6343033631022
2012-06-20 00:00:00+00:00,1500.7927252998934
2012-06-21 00:00:00+00:00,1526.2778847861182
2012-06-22 00:00:00+00:00,1565.9214662091342
2012-06-23 00:00:00+00:00,1599.9016788574338
2012-06-24 00:00:00+00:00,1667.862104154033
2012-06-25 00:00:00+00:00,1735.8225294506315
2012-06-26 00:00:00+00:00,1749.9809513874234
2012-06-27 00:00:00+00:00,1741.4858982253486
2012-06-28 00:00:00+00:00,1727.3274762885571
2012-06-29 00:00:00+00:00,1682.0205260908242
2012-06-30 00:00:00+00:00,1687.6838948655409
2012-07-01 00:00:00+00:00,1741.4858982253486
2012-07-02 00:00:00+00:00,1744.3175826127067
2012-07-03 00:00:00+00:00,1857.584958107038
2012-07-04 00:00:00+00:00,2041.644443285327
2012-07-05 00:00:00+00:00,2120.9316061313593
2012-07-06 00:00:00+00:00,2132.2583436807918
2012-07-07 00:00:00+00:00,2132.2583436807918
2012-07-08 00:00:00+00:00,2024.6543369611775
2012-07-09 00:00:00+00:00,1951.0305428898614
2012-07-10 00:00:00+00:00,1809.4463235219475
2012-07-11 00:00:00+00:00,1650.8719978298832
2012-07-12 00:00:00+00:00,1622.5551539563
2012-07-13 00:00:00+00:00,1631.0502071183748
2012-07-14 00:00:00+00:00,1582.911572533284
2012-07-15 00:00:00+00:00,1503.624409687252
2012-07-16 00:00:00+00:00,1441.3273531653695
2012-07-17 00:00:00+00:00,1398.852087354995
2012-07-18 00:00:00+00:00,1347.881768382546
2012-07-19 00:00:00+00:00,1330.8916620583964
2012-07-20 00:00:00+00:00,1353.5451371572626
2012-07-21 00:00:00+00:00,1396.020402967637
2012-07-22 00:00:00+00:00,1588.5749413080007
2012-07-23 00:00:00+00:00,1786.7928484230808
2012-07-24 00:00:00+00:00,1934.040436565712
2012-07-25 00:00:00+00:00,1925.545383403637
2012-07-26 00:00:00+00:00,1820.7730610713807
2012-07-27 00:00:00+00:00,1716.0007387391238
2012-07-28 00:00:00+00:00,1687.6838948655409
2012-07-29 00:00:00+00:00,1667.862104154033
2012-07-30 00:00:00+00:00,1662.198735379316
2012-07-31 00:00:00+00:00,1670.693788541391
2012-08-01 00:00:00+00:00,1591.4066256953588
2012-08-02 00:00:00+00:00,1529.1095691734765
2012-08-03 00:00:00+00:00,1514.9511472366848
2012-08-04 00:00:00+00:00,1523.44620039876
2012-08-05 00:00:00+00:00,1472.4758814263107
2012-08-06 00:00:00+00:00,1390.3570341929205
2012-08-07 00:00:00+00:00,1330.8916620583964
2012-08-08 00:00:00+00:00,1316.7332401216047
2012-08-09 00:00:00+00:00,1271.4262899238722
2012-08-10 00:00:00+00:00,1209.1292334019895
2012-08-11 00:00:00+00:00,1172.317336366332
2012-08-12 00:00:00+00:00,1172.317336366332
2012-08-13 00:00:00+00:00,1177.9807051410487
2012-08-14 00:00:00+00:00,1186.4757583031235
2012-08-15 00:00:00+00:00,1197.8024958525564
2012-08-16 00:00:00+00:00,1240.277761662931
2012-08-17 00:00:00+00:00,1254.4361835997224
2012-08-18 00:00:00+00:00,1248.7728148250058
2012-08-19 00:00:00+00:00,1206.2975490146316
2012-08-20 00:00:00+00:00,1172.317336366332
2012-08-21 00:00:00+00:00,1194.9708114651985
2012-08-22 00:00:00+00:00,1194.9708114651985
2012-08-23 00:00:00+00:00,1138.3371237180324
2012-08-24 00:00:00+00:00,1095.8618579076583
2012-08-25 00:00:00+00:00,1078.8717515835083
2012-08-26 00:00:00+00:00,1061.8816452593587
2012-08-27 00:00:00+00:00,1090.1984891329416
2012-08-28 00:00:00+00:00,1144.0004924927491
2012-08-29 00:00:00+00:00,1135.5054393306743
2012-08-30 00:00:00+00:00,1093.0301735203
2012-08-31 00:00:00+00:00,1033.5648013857758
2012-09-01 00:00:00+00:00,1030.7331169984177
2012-09-02 00:00:00+00:00,1042.0598545478506
2012-09-03 00:00:00+00:00,1039.2281701604925
2012-09-04 00:00:00+00:00,1008.0796418995512
2012-09-05 00:00:00+00:00,979.7627980259683
