,Hm0_contour,Te_contour
177,10.391568376435597,12.311819775652658
178,10.33454636636738,12.240781576110608
179,10.277326095996509,12.169992498048193
180,10.219919828988314,12.09945496430741
181,10.162339691428132,12.02917136144656
182,10.10459766940254,11.959144039848177
183,10.0467056066778,11.88937531382182
184,9.988675202519147,11.819867461687851
185,9.930518009569445,11.750622725867967
186,9.872245431877731,11.681643312953257
187,9.813868723026609,11.612931393770378
188,9.755398984360303,11.544489103435797
189,9.696847163296688,11.476318541415223
190,9.638224051796328,11.408421771556508
191,9.579540284895334,11.340800822129506
192,9.52080633935773,11.273457685854154
193,9.46203253240511,11.206394319930446
194,9.403229020610318,11.139612646043133
195,9.344405798809323,11.073114550386675
196,9.285572699175567,11.006901883665423
197,9.226739390341988,10.940976461104974
198,9.167915376691445,10.875340062436909
199,9.109109997655692,10.809994431906729
200,9.050332427154252,10.744941278264157
201,8.991591673154586,10.68018227474138
202,8.932896577238523,10.615719059055248
203,8.874255814351175,10.55155323337808
204,8.815677892573103,10.487686364327136
205,8.757171153010821,10.424119982942507
206,8.698743769725281,10.360855584678752
207,8.640403749870378,10.297894629356307
208,8.582158933691883,10.235238541181722
209,8.52401699485427,10.17288870869062
210,8.465985440667483,10.110846484746789
211,8.408071612462187,10.049113186520147
212,8.350282685988594,9.98769009547993
213,8.292625672019298,9.926578457353237
214,8.235107416830854,9.865779482140073
215,8.177734602908531,9.80529434408628
216,8.120513749630392,9.745124181685798
217,8.063451214081217,9.685270097665784
218,8.006553191880315,9.625733158990966
219,7.949825718075059,9.566514396870355
220,7.893274668133932,9.507614806755846
221,7.836905758912536,9.44903534837115
222,7.780724549843367,9.390776945696334
223,7.7247364439479025,9.332840487021594
224,7.668946689081112,9.275226824961567
225,7.613360379182648,9.21793677647958
226,7.55798245552163,9.160971122939147
227,7.5028177080211576,9.104330610150294
228,7.44787077671809,9.048015948394044
229,7.393146153059378,8.992027812517636
230,7.33864818146149,8.936366841968228
231,7.284381060728985,8.881033640887795
232,7.230348845660156,8.82602877817076
233,7.1765554485894585,8.771352787558335
234,7.123004640981447,8.717006167735411
235,7.069700055064996,8.662989382432416
236,7.016645185550028,8.60930286051827
237,6.963843391234399,8.55594699614613
238,6.911297896828975,8.502922148844867
239,6.859011794623325,8.45022864367841
240,6.806988046319641,8.397866771367232
241,6.755229484767061,8.345836788456333
242,6.703738815819146,8.294138917459302
243,6.6525186201567434,8.242773347027443
244,6.601571355100862,8.191740232134821
245,6.5508993565782125,8.141039694235321
246,6.500504840859549,8.090671821488035
247,6.450389906551014,8.040636668936607
248,6.4005565364684545,7.990934258721673
249,6.351006599574344,7.941564580290523
250,6.301741852858366,7.892527590636119
251,6.25276394324062,7.843823214538325
252,6.204074409616242,7.795451344771573
253,6.15567468467395,7.747411842391832
254,6.107566096892692,7.699704536978645
255,6.059749872511869,7.652329226893277
256,6.012227137389457,7.605285679579055
257,5.9649989190198855,7.558573631821174
258,5.918066148446993,7.512192790045678
259,5.871429662187854,7.466142830621799
260,5.82509020420653,7.420423400155256
261,5.779048427778173,7.375034115821299
262,5.733304897482213,7.329974565663242
263,5.687860091082136,7.285244308931117
264,5.642714401417761,7.2408428764188555
265,5.5978681383296545,7.196769770801655
266,5.55332153054739,7.153024466979356
267,5.509074727553818,7.109606412437102
268,5.465127801443381,7.066515027607769
269,5.421480748821752,7.02374970622408
270,5.378133492569251,6.981309815715146
271,5.33508588376532,6.939194697553777
272,5.292337703396932,6.897403667672387
273,5.249888664241726,6.855936016824644
274,5.2077384126133515,6.814791010990177
275,5.165886530119069,6.773967891775528
276,5.124332535413588,6.73346587681432
277,5.083075885965626,6.693284160164095
278,5.042115979692177,6.653421912741044
279,5.001452156749661,6.613878282705241
280,4.961083701114399,6.574652395908415
281,4.921009842323169,6.535743356289779
282,4.881229757034426,6.4971502463238595
283,4.841742570708924,6.458872127428743
284,4.802547359158998,6.420908040410938
285,4.763643150133785,6.3832570058942615
286,4.725028924891334,6.345918024750895
287,4.686703619692734,6.308890078548472
288,4.6486661273609045,6.272172129974825
289,4.6109152987218325,6.235763123292714
290,4.5734499440960725,6.199661984773577
291,4.536268834736978,6.1638676231418374
292,4.4993707042427245,6.12837893002131
293,4.462754249974004,6.093194780373189
294,4.426418134389384,6.058314032953127
295,4.390360986453567,6.023735530738331
296,4.35458140291598,5.989458101388316
297,4.31907794964185,5.95548055768111
298,4.283849162893603,5.921801697957942
299,4.248893550574691,5.888420306571285
300,4.214209593493878,5.855335154318558
301,4.1797957465517905,5.822544998891673
302,4.145650439939753,5.79004858531425
303,4.1117720803153714,5.757844646377378
304,4.078159051938116,5.725931903078987
305,4.0448097177903195,5.694309065058703
306,4.011722420676766,5.66297483103018
307,3.978895484302287,5.631927889210981
308,3.9463272143191257,5.60116691775237
309,3.9140158993635503,5.570690585162522
310,3.881959812056807,5.540497550733156
311,3.85015720999596,5.51058646495442
312,3.8186063367119383,5.4809559699367725
313,3.7873054226192235,5.451604699820395
314,3.7562526859241516,5.422531281189465
315,3.725446333527515,5.3937343334774
316,3.694884561907107,5.365212469368755
317,3.664565557960327,5.336964295201476
318,3.6344874998528884,5.308988411360359
319,3.6046485578150045,5.281283412671721
320,3.5750468949513796,5.253847888787528
321,3.54568066800146,5.226680424571775
322,3.516548028096699,5.199779600478521
323,3.4876471214911877,5.173143992927282
324,3.4589760902751285,5.146772174673206
325,3.4305330730707553,5.120662715172122
326,3.4023162056983853,5.094814180944333
327,3.3743236218419788,5.0692251359279545
328,3.3465534536785255,5.043894141832953
329,3.3190038324980793,5.018819758487522
330,3.2916728893064833,4.994000544179353
331,3.264558755403932,4.969435055993879
332,3.2376595629537266,4.945121850145145
333,3.210973445526251,4.921059482304058
334,3.184498538633276,4.897246507918531
335,3.158232980237662,4.873681482532812
336,3.132174911254764,4.850362962096635
337,3.1063224760318007,4.827289503272882
338,3.080673822813353,4.8044596637385775
339,3.0552271041930097,4.781872002480476
340,3.029980477545245,4.759525080086313
341,3.0049321054463864,4.737417459030071
342,2.980080156081149,4.71554770395156
343,2.9554228036292827,4.6939143819322755
344,2.930958228645732,4.67251606276398
345,2.9066846184199724,4.651351319213847
346,2.8826001673263204,4.630418727283001
347,2.858703077159078,4.60971686646034
348,2.8349915574541034,4.589244319971554
349,2.811463825799387,4.56899967502159
350,2.7881181081307087,4.548981523033462
351,2.7649526390174826,4.529188459880779
352,2.7419656619355237,4.509619086116094
353,2.7191554295265394,4.490272007192655
354,2.696520203849296,4.471145833681991
355,2.6740582566171796,4.452239181487228
356,2.6517678694257,4.433550672049734
357,2.629647333969311,4.415078932551712
358,2.6076949522475115,4.396822596113681
359,2.585909036760879,4.37878030198705
360,2.564287910697306,4.360950695741749
361,2.542829908108486,4.343332429449072
362,2.5215333740766543,4.325924161859847
363,2.500396664872507,4.308724558577739
364,2.479418148104073,4.291732292227924
365,2.458596202856307,4.274946042621304
366,2.437929219823056,4.258364496913886
367,2.4174156014299673,4.241986349761888
368,2.397053761949679,4.225810303472647
369,2.3768421276081995,4.209835068149012
370,2.3567791366867317,4.194059361834973
371,2.3368632396116205,4.17848191065021
372,2.317092899039244,4.16310144892281
373,2.2974665899354396,4.147916719321586
374,2.277982799645509,4.1329264729794986
375,2.258640027958648,4.118129469614748
376,2.239436787166044,4.103524477648529
377,2.220371602112465,4.0891102743182
378,2.2014430102425284,4.074885645787758
379,2.1826495616385646,4.060849387250748
380,2.163989819057529,4.047000303037089
381,2.145462357957012,4.0333372067075945
382,2.127065766519657,4.019858921151101
383,2.1087986456705186,4.006564278675045
384,2.0906596090906095,3.9934521210946174
385,2.0726472832242813,3.9805212998165587
386,2.054760307283103,3.967770675921552
387,2.036997333244259,3.955199120242023
388,2.019357025845768,3.9428055134387354
389,2.0018380625752554,3.93058874607065
390,1.9844391336572165,3.918547718666365
391,1.9671589420346294,3.9066813417895476
392,1.9499962033472602,3.8949885361026086
393,1.932949645906168,3.883468232427252
394,1.9160180106647853,3.8721193718027114
395,1.8992000511864715,3.8609409055410198
396,1.8824945336087455,3.8499317952798524
397,1.865900236604415,3.839091013032837
398,1.8494159513396504,3.828417541237555
399,1.8330404814286163,3.817910372800284
400,1.8167726428866398,3.807568511140766
401,1.8006112640787724,3.797390970231549
402,1.7845551856671984,3.787376774637585
403,1.7686032605555142,3.7775249595527187
404,1.7527543538307204,3.7678345708343124
405,1.7370073427029082,3.758304665035865
406,1.721361116442741,3.7489343094377285
407,1.7058145763168115,3.7397225820759408
408,1.6903666355209692,3.7306685717692805
409,1.675016219111742,3.7217713781445587
410,1.6597622639360292,3.7130301116605184
411,1.6446037185581897,3.7044438936284774
412,1.6295395431875432,3.6960118562353914
413,1.6145687096015793,3.6877331425602873
414,1.599690201069527,3.679606906592847
415,1.5849030122738352,3.6716323132493502
416,1.570206149230334,3.6638085383873915
417,1.5555986292070834,3.6561347688193178
418,1.5410794806420347,3.648610202324473
419,1.5266477430594803,3.64123404766025
420,1.512302466985403,3.63400552457197
421,1.498042713861791,3.6269238638017356
422,1.483867555960043,3.619988307096375
423,1.4697760762932335,3.613198107213993
424,1.4557673685277972,3.6065525279301776
425,1.4418405368941922,3.6000508440428924
426,1.4279946960969192,3.593692341376761
427,1.4142289712236207,3.587476316786175
428,1.4005424976540062,3.5814020781586073
429,1.3869344209675403,3.5754689444159773
430,1.3734038968510032,3.5696762455162383
431,1.3599500910053877,3.56402332245411
432,1.3465721790523237,3.5585095272611995
433,1.3332693464400664,3.553134223005637
434,1.3200407883491012,3.547896783791242
435,1.3068857095973552,3.542796594756184
436,1.2938033245452458,3.537833052071567
437,1.2807928569999032,3.5330055629384893
438,1.267853540120214,3.5283135455871113
439,1.2549846163203853,3.5237564292726713
440,1.242185337174189,3.519333654273164
441,1.2294549633187284,3.5150446718860833
442,1.2167927643581162,3.5108889444250733
443,1.2041980187670487,3.5068659452164366
444,1.191670013794304,3.5029751585954925
445,1.1792080453665985,3.499216079903801
446,1.1668114179909375,3.4955882154829725
447,1.154479444659318,3.492091082673777
448,1.1422114467514957,3.4887242098108358
449,1.1300067539386316,3.4854871362192537
450,1.117864704086858,3.482379412210995
451,1.1057846431609257,3.4794005990813472
452,1.0937659251279461,3.476550269105514
453,1.0818079118612642,3.473828005535363
454,1.0699099730444503,3.471233402596358
455,1.0580714860754525,3.46876606548468
456,1.0462918359709137,3.4664256103646047
457,1.0345704152706603,3.464211664366108
458,1.022906623942388,3.4621238655827793
459,1.0112998692865525,3.4601618630700073
460,0.9997495658414742,3.4583253168435166
461,0.9882551352886694,3.456613897878243
462,0.9768160063584226,3.4550272881075803
463,0.9654316147356008,3.4535651804230065
464,0.9541014029657239,3.452227278674141
465,0.9428248203612999,3.45101329766922
466,0.9316013229084364,3.449922963176023
467,0.9204303731737222,3.4489560119232756
468,0.9093114402113925,3.44811219160253
469,0.8982439994708001,3.4473912608705612
470,0.8872275327041587,3.446792989352273
471,0.8762615278746085,3.4463171576441587
472,0.8653454790645743,3.4459635573183096
473,0.8544788863844303,3.445731990926983
474,0.843661255881491,3.4456222720077823
475,0.8328920994492932,3.4456342250894068
476,0.8221709347372191,3.4457676856980495
477,0.8114972850604206,3.4460225003643914
478,0.8008706793100698,3.446398526631261
479,0.7902906518639278,3.446895633061932
480,0.7797567424972413,3.4475136992491024
481,0.7692684962939511,3.4482526158245332
482,0.758825463558228,3.449112284469401
483,0.7484271997263301,3.450092617925322
484,0.7380732652787738,3.451193540006108
485,0.7277632256528361,3.452414985610234
486,0.7174966511553569,3.453756900734038
487,0.7072731168758705,3.4552192424856565
488,0.6970922026000481,3.4568019790997027
489,0.6869534927234437,3.4585050899527165
490,0.6768565761655572,3.460328565579353
491,0.6668010462841945,3.4622724076893614
492,0.6567865007901386,3.4643366291853237
493,0.646812541662111,3.466521254181193
494,0.6368787750620326,3.4688263180215997
495,0.6269848112505749,3.471251867301964
496,0.6171302645029942,3.473797959889411
497,0.6073147530252543,3.476464664944472
498,0.5975378988704242,3.479252062943606
499,0.5877993278553425,3.482160245702525
500,0.5780986694775684,3.4851893164003394
501,0.5684355568325751,3.488339389604506
502,0.558809626531206,3.4916105912965993
503,0.5492205186174014,3.4950030588989165
504,0.5396678764861452,3.49851694130188
505,0.5301513468016792,3.5021523988922816
506,0.5206705794159256,3.505909603582323
507,0.5112252272871679,3.509788738839515
508,0.5018149463989364,3.513789999717361
509,0.49243939567911865,3.5179135928868774
510,0.4830982369192768,3.5221597366689332
511,0.47379113469418244,3.5265286610674043
512,0.46451775628153613,3.531020607803137
513,0.45527777158188626,3.535635830348715
514,0.44607085303873834,3.5403745939640587
515,0.43689667555883566,3.545237175732794
516,0.42775491643262403,3.550223864599445
517,0.4186452552548687,3.5553349614074
518,0.4095673738454492,3.560570778937686
519,0.4005209561702921,3.5659316419484983
520,0.3915056882624656,3.5714178872155156
521,0.3825212581433998,3.577029863572997
522,0.37356735574425004,3.5827679319556074
523,0.36464367282739196,3.5886324654410138
524,0.3557499029080259,3.5946238492932148
525,0.3468857411759031,3.600742481006603
526,0.33805088441715925,3.6069887703507506
527,0.32924503093625224,3.613363139415894
528,0.320467880477985,3.6198660226591284
529,0.31171913414963437,3.6264978669512886
530,0.30299849434314474,3.633259131624483
531,0.2943056646574137,3.640150288520319
532,0.2856403498206393,3.6471718220387457
533,0.277002255612738,3.6543242291875355
534,0.2683910887878172,3.6616080196323915
535,0.2598065569967038,3.669023715747628
536,0.25124836870952355,3.6765718526674678
537,0.24271623313832275,3.684252978337859
538,0.2342098601597225,3.6920676535688743
539,0.22572896023761183,3.7000164520876186
540,0.21727324434586506,3.708099960591631
541,0.20884242389109212,3.7163187788027954
542,0.2004362106353911,3.724673519521697
543,0.19205431661913,3.73316480868241
544,0.18369645408374013,3.741793285407725
545,0.17536233539450208,3.750559602064744
546,0.16705167296335677,3.759464424320849
547,0.15876417917169994,3.7685084312000234
548,0.15049956629318384,3.7776923151394564
549,0.14225754641651253,3.787016782046464
550,0.1340378313682342,3.796482551355631
551,0.12584013263551494,3.8060903560862105
552,0.1176641612889163,3.815840942899689
553,0.1095096279051488,3.8257350721575323
554,0.1013762424898252,3.8357735179790446
555,0.09326371440012476,3.8459570682989663
556,0.08517175226783974,3.856286524927179
557,0.07710006392149854,3.8667627036036722
558,0.069048356309573,3.87738643405919
559,0.06101633542298761,3.8881585600722426
560,0.053003706217805736,3.8990799395270104
561,0.0450101725379182,3.9101514444710928
562,0.03703543703772352,3.921373961173073
563,0.029079201104823114,3.932748390179966
564,0.021141164782593216,3.9442756463736166
565,0.013221026693129865,3.9559566590288573
566,0.005318483959675383,3.9677923718683172
567,0.0,3.9797837431193295
568,0.0,3.9919317455691457
569,0.0,4.004237366619976
570,0.0,4.01670160834339
571,0.0,4.029325487534108
572,0.0,4.0421100357631765
573,0.0,4.055056299430323
574,0.0,4.068165339815269
575,0.0,4.081438233129136
576,0.0,4.094876070563552
577,0.0,4.10847995833982
578,0.0,4.1222510177566045
579,0.0,4.136190385236742
580,0.0,4.150299212372401
581,0.0,4.164578665969612
582,0.0,4.179029928091024
583,0.0,4.193654196097376
584,0.0,4.208452682687548
585,0.0,4.223426615937018
586,0.0,4.238577239334637
587,0.0,4.253905811817783
588,0.0,4.269413607805663
589,0.0,4.285101917230902
590,0.0,4.300972045567743
591,0.0,4.317025313862242
592,0.0,4.333263058754541
593,0.0,4.349686632503396
594,0.0,4.366297403006523
595,0.0,4.383096753818825
596,0.0,4.400086084168086
597,0.0,4.417266808968027
598,0.0,4.434640358828641
599,0.0,4.452208180063672
600,0.0,4.469971734695168
601,0.0,4.48793250045514
602,0.0,4.506091970782977
603,0.0,4.524451654822307
604,0.0,4.54301307741086
605,0.0,4.561777779069489
606,0.0,4.580747315986517
607,0.0,4.59992325999851
608,0.0,4.6193071985671645
609,0.0,4.638900734752294
610,0.0,4.6587054871804225
611,0.0,4.678723090009456
612,0.0,4.69895519288867
613,0.0,4.719403460915386
614,0.0,4.740069574583419
615,0.0,4.760955229732026
616,0.0,4.782062137485641
617,0.0,4.803392024190778
618,0.0,4.824946631346086
619,0.0,4.846727715529187
620,0.0,4.868737048315678
621,0.0,4.890976416194733
622,0.0,4.913447620475342
623,0.0,4.936152477193742
624,0.0,4.9590928170045805
625,0.0,4.982270485074685
626,0.0,5.0056873409659115
627,0.0,5.029345258512706
628,0.0,5.053246125692146
629,0.0,5.077391844487725
630,0.0,5.101784330748022
631,0.0,5.126425514032567
632,0.0,5.151317337454524
633,0.0,5.176461757518737
634,0.0,5.201860743944013
635,0.0,5.227516279483869
636,0.0,5.2534303597368766
637,0.0,5.2796049929490225
638,0.0,5.3060421998077105
639,0.0,5.332744013227104
640,0.0,5.359712478124741
641,0.0,5.3869496511891395
642,0.0,5.414457600638344
643,0.0,5.442238405969106
644,0.0,5.4702941576965936
645,0.0,5.498626957084481
646,0.0,5.527238915865141
647,0.0,5.556132155949687
648,0.0,5.585308809128656
649,0.0,5.614771016761065
650,0.0,5.644520929452897
651,0.0,5.674560706726838
652,0.0,5.704892516679113
653,0.0,5.735518535625985
654,0.0,5.766440947738557
655,0.0,5.797661944667095
656,0.0,5.829183725152925
657,0.0,5.861008494628898
658,0.0,5.893138464807883
659,0.0,5.925575853259286
660,0.0,5.958322882973022
661,0.0,5.991381781911439
662,0.0,6.0247547825485555
663,0.0,6.058444121396249
664,0.0,6.092452038518162
665,0.0,6.12678077703002
666,0.0,6.161432582587282
667,0.0,6.196409702858475
668,0.0,6.231714386987076
669,0.0,6.267348885037285
670,0.0,6.303315447427856
671,0.0,6.3396163243514385
672,0.0,6.376253765179967
673,0.0,6.413230017856027
674,0.0,6.4505473282699315
675,0.0,6.488207939622567
676,0.0,6.526214091773704
677,0.0,6.564568020575897
678,0.0,6.603271957193681
679,0.0,6.642328127408155
680,0.0,6.681738750906685
681,0.0,6.7215060405579194
682,0.0,6.761632201671422
683,0.0,6.802119431243626
684,0.0,6.84296991718605
685,0.0,6.8841858375427245
686,0.0,6.925769359687732
687,0.0,6.96772263951122
688,0.0,7.010047820588453
689,0.0,7.052747033334388
690,0.0,7.095822394142551
691,0.0,7.139276004510822
692,0.0,7.183109950146976
693,0.0,7.227326300066023
694,0.0,7.271927105667211
695,0.0,7.316914399798236
696,0.0,7.362290195804004
697,0.0,7.408056486560602
698,0.0,7.4542152434943825
699,0.0,7.500768415586423
700,0.0,7.547717928362228
701,0.0,7.595065682867109
702,0.0,7.642813554626939
703,0.0,7.690963392595014
704,0.0,7.739517018084388
705,0.0,7.7884762236867875
706,0.0,7.837842772177132
707,0.0,7.8876183954052035
708,0.0,7.93780479317337
709,0.0,7.988403632101463
710,0.0,8.039416544478618
711,0.0,8.090845127102458
712,0.0,8.142690940105856
713,0.0,8.194955505771466
714,0.0,8.247640307334455
715,0.0,8.30074678777384
716,0.0,8.354276348591283
717,0.0,8.408230348581842
718,0.0,8.462610102590444
719,0.0,8.51741688026071
720,0.0,8.572651904773098
721,0.0,8.628316351572977
722,0.0,8.684411347090629
723,0.0,8.740937967451638
724,0.0,8.79789723717968
725,0.0,8.855290127890592
726,0.0,8.913117556980419
727,0.0,8.971380386304778
728,0.0,9.030079420853491
729,0.0,9.089215407418193
730,0.0,9.14878903325484
731,0.0,9.208800924741404
732,0.0,9.26925164603105
733,0.0,9.330141697701665
734,0.0,9.391471515402046
735,0.0,9.453241468495424
736,0.0,9.515451858701587
737,0.0,9.578102918734483
738,0.0,9.641194810946294
739,0.0,9.704727625961882
740,0.0,9.768701381320486
741,0.0,9.833116020116304
742,0.0,9.89797140964078
743,0.0,9.963267340027842
744,0.0,10.029003522902004
745,0.0,10.095179590030721
746,0.0,10.161795091981297
747,0.0,10.228849496782438
748,0.0,10.29634218859353
749,0.0,10.364272466379905
750,0.0,10.432639542594831
751,0.0,10.501442541871643
752,0.0,10.570680499724098
753,0.0,10.64035236125742
754,0.0,10.710456979888683
755,0.0,10.78099311607976
756,0.0,10.85195943608828
757,0.0,10.923354510715512
758,0.0,10.995176814090343
759,0.0,11.067424722451529
760,0.0,11.140096512952804
761,0.0,11.21319036248334
762,0.0,11.28670434650601
763,0.0,11.360636437913682
764,0.0,11.434984505905236
765,0.0,11.509746314880648
766,0.0,11.584919523359456
767,0.0,11.66050168291822
768,0.0,11.73649023715272
769,0.0,11.812882520663193
770,0.0,11.889675758064048
771,0.0,11.966867063019697
772,0.0,12.044453437304904
773,0.0,12.122431769894913
774,0.0,12.20079883608135
775,0.0,12.279551296618333
776,0.0,12.358685696897867
777,0.0,12.438198466156196
778,0.0,12.518085916710573
779,0.0,12.598344243232978
780,0.0,12.678969522047103
781,0.0,12.759957710471785
782,0.0,12.841304646190485
783,0.0,12.923006046659946
784,0.0,13.005057508554952
785,0.0,13.087454507250289
786,0.0,13.170192396341115
787,0.0,13.25326640720205
788,0.0,13.336671648586337
789,0.0,13.420403106264141
790,0.0,13.504455642706265
791,0.0,13.588823996803473
792,0.0,13.673502783633934
793,0.0,13.758486494271642
794,0.0,13.843769495639622
795,0.0,13.92934603040776
796,0.0,14.015210216936238
797,0.0,14.10135604926507
798,0.0,14.187777397150315
799,0.0,14.274468006147899
800,0.0,14.361421497745003
801,0.0,14.448631369540431
802,0.0,14.536090995473623
803,0.0,14.623793626103621
804,0.0,14.711732388937852
805,0.0,14.799900288811749
806,0.0,14.888290208319173
807,0.0,14.976894908294584
808,0.0,15.065707028346765
809,0.0,15.15471908744517
