uWind_80m,WD_ModActive,WD_Nacelle,WD_NacelleMod,LSSDW_Tq,LSSDW_My,LSSDW_Mz,TTTq,TT_ForeAft,TT_SideSide,TB_ForeAft,TB_SideSide,BL3_FlapMom,BL3_EdgeMom,BL1_FlapMom,BL1_EdgeMom,ActivePower,yawoffset
3.783124531,0,18.91757328,18.91153152,252.1452941,89.44065554,86.38449039,204.942245,267.7097017,294.8536835,2716.386021,695.5608003,295.3401075,483.2519197,309.4453021,469.763043,456.7333371,0.07562629
3.425001767,0,13.75496565,13.75762048,175.4260144,101.5314898,88.09437997,201.5246725,245.5158845,215.8066298,2506.352834,739.809154,319.8611749,474.009058,341.0822474,461.6029546,318.1214816,0.087649426
3.040341585,0,15.29266605,15.29840449,101.2642004,132.5213389,92.32095151,215.5685466,308.7750495,138.3543153,2491.641724,1282.845366,342.8318022,470.2243839,364.9218419,458.451541,191.7160914,0.102539526
2.932496658,0,26.30828967,26.3125181,282.3931613,113.0877086,93.06593248,211.0612583,416.0862688,335.8145316,4431.372939,841.7134761,462.3363524,495.1983372,469.6964126,477.1218537,485.593927,0.082177861
3.070712404,0,20.17571605,20.17025577,241.5841488,120.8954292,88.71287918,195.6444827,317.321981,290.0662553,2712.900639,645.7809543,308.4280558,484.7750903,323.4107208,474.2706331,437.0119531,0.076790523
3.095326516,0,14.60044579,14.60401529,254.7459351,102.4005388,76.80777045,170.2335807,287.0386646,302.0177604,2706.536073,792.4791809,291.9726629,488.4439938,308.5212361,475.5813194,460.1706187,0.084035364
1.637216435,0,33.66846398,31.30437965,194.2393288,50.12948001,39.64327134,124.7917883,302.3512962,222.1047535,4961.249804,393.014347,561.0515463,387.5726525,568.8881811,361.9908029,323.6545586,6.827726594
1.879428806,0,27.02330981,27.02518046,170.0019692,75.98789379,61.20305476,155.9542556,302.3300631,224.4959745,4415.579412,469.2719657,485.9134352,448.1326513,506.9719002,429.1036852,289.6298048,0.048378261
2.661970134,0,18.90456149,18.90309428,244.2761532,57.76402499,46.88413078,102.3908744,241.3267417,269.579667,3805.875175,329.8911366,343.2967316,462.1180864,356.7226911,450.5129169,445.9363268,0.050383044
1.62152451,0,12.19411937,12.20948652,146.1275166,51.87332026,44.05301103,90.00407785,205.6712112,177.595048,3454.742024,352.4957812,321.9582674,472.0922313,327.7506067,461.3934981,291.4207099,0.20626911
1.103043361,0,20.54060177,20.52331751,42.89357589,40.60477251,42.96933021,89.70275732,114.9724669,51.23080787,1327.611607,200.6716606,137.11128,458.1509345,144.3275554,448.8431115,80.59735226,0.363469503
1.51375878,0,24.10807135,24.10693332,101.3023294,47.34512815,47.49507066,112.9230071,188.1360874,126.2769872,2794.334855,262.1039822,259.7650406,450.5339768,264.5991012,442.3725982,166.4309944,0.049354991
1.212933297,0,21.0624242,21.05945373,72.73652984,31.8489202,31.2101707,69.31225711,119.7948696,139.639544,2121.818704,217.4327583,297.1859178,402.4901972,309.6307837,391.4959267,70.58642091,0.04390804
1.750111895,0,23.8212807,23.82252659,111.960278,41.45125354,37.81180905,85.05697282,218.4408857,119.3743114,3322.444918,282.8537171,387.4369498,420.4983734,390.5149066,404.9867454,161.8503664,0.044318152
1.866591431,0,21.11274497,21.11650301,132.4663648,50.19919252,41.48070938,91.1964292,222.8284492,148.3428157,3613.910626,305.0107371,332.9516993,462.3637912,343.1953681,451.4009546,249.4191163,0.050661493
2.172385566,0,19.44171455,19.43562724,170.3796474,52.21087066,43.83882884,95.35634642,275.0250175,238.0710556,4148.836609,295.0789672,382.1905159,457.8751065,392.5619427,448.0370719,318.0021893,0.046891071
1.211774276,0,22.95694654,22.95620158,63.80870793,42.03936617,35.86837625,77.61284229,134.5032176,84.29177138,1416.772638,265.5326883,142.9700528,444.1276819,152.2867412,436.4652707,96.6702588,0.046491467
1.058019435,0,24.84590566,24.84934606,52.50514146,33.32174799,36.01645046,87.82042956,160.8881197,88.16700089,1881.099316,223.6580701,331.4933889,368.0331211,310.9463701,352.2902937,45.96841752,0.049804191
2.89983446,0,23.6826526,23.68339921,243.7443887,107.563661,88.13588408,202.2785135,350.7352019,280.8457901,4118.075205,618.4826609,385.8556156,493.0455292,402.1414903,478.3412234,453.3824873,0.070529918
2.402645027,0,52.03154731,52.03762723,143.7211018,48.3311759,45.13634226,111.8882514,239.8892326,170.8446079,4033.299732,382.1355443,486.6342705,379.2239831,503.1599451,349.2457657,238.9511933,0.486524256
2.011839855,0,35.52766796,35.52448597,74.44906572,49.7558152,44.53879911,104.4928022,164.6743934,103.0327589,2234.243389,423.4536588,336.8708909,396.6852826,335.5894409,381.3174335,87.78678689,0.048952992
3.087230135,0,53.17185279,51.70621277,128.9317882,86.95120263,71.47934683,200.1331762,385.1651608,144.3893313,3637.27451,608.6347549,418.568335,396.3517672,425.995981,382.0863641,204.1662053,7.236009257
3.478557285,0,38.35400446,38.35429017,179.3735969,86.18520267,61.62625448,149.3088243,203.3387343,266.48973,3615.781217,566.6694622,427.5900991,399.9040859,446.839209,384.931234,291.964045,0.091067739
4.143133743,0,35.0686475,35.08548166,343.9033487,108.0655652,107.9185285,260.0780959,440.0407099,326.9560133,5555.714304,823.5862162,557.2127707,434.9122699,568.2676185,419.7590638,591.8132409,0.553814792
2.502350589,0,23.35603652,23.34814309,204.5965058,100.0965215,92.29385002,205.3134922,275.7722788,253.9653646,3926.603942,739.3255133,380.2097823,473.6998185,392.7866586,459.9277753,387.1759932,0.061692802
2.65018818,0,58.31162947,58.31434332,67.11725472,45.47680813,38.71191102,117.1326337,189.6394531,116.5305999,2229.37376,385.0490892,455.7207932,320.6674323,328.8488997,284.34824,82.07936746,0.100197342
3.527020689,0,20.35459804,20.35449104,240.1836168,127.7569891,91.34086504,207.4617633,349.2028534,288.0132319,3450.035949,1007.013135,404.0438404,479.6028614,424.0762685,465.5245767,450.5165988,0.086759591
3.952022893,0,15.8967902,15.88905231,205.7105907,134.7339677,110.5908258,264.3156586,391.0570997,261.132858,3254.00372,1318.267867,411.9359234,450.141878,430.2876968,436.8115705,399.7726949,0.153106919
3.03591657,0,13.55137186,13.55723614,0.219867901,178.7736423,178.7092401,277.7795719,373.4687888,159.5218474,2192.609993,1501.517143,336.0807272,453.6946405,351.3035082,443.5266139,210.2836176,0.110820931
2.845234605,0,15.39469848,15.39751336,1.140051675,98.0995614,98.31144388,310.3665203,355.8055454,149.5640936,2764.940546,1467.122025,376.8908968,455.1672793,392.2183874,443.0678844,187.5108477,0.097887169
1.666989943,0,23.09105761,23.09131667,0.205856355,46.7992206,46.79978729,125.0118332,192.0727321,107.919522,2492.989471,313.7171082,246.5216926,450.8527369,252.9955003,440.6141801,152.2687358,0.041077216
2.809993548,0,12.90336516,12.90165751,0.276032817,46.78937042,46.74907863,167.9161942,273.4402255,266.2910869,2467.923082,788.208275,266.4995969,485.654351,283.6527045,472.7410445,434.4624851,0.087116728
2.935067361,0.400953556,12.61796081,12.61776792,0.28242043,46.75560163,46.79482933,205.2407159,233.3067657,142.6673174,2581.2165,897.2699771,325.7386446,485.831919,347.5995935,469.5822228,196.2606586,0.123885103
2.134951071,0,13.59572111,13.59891456,0.291885276,46.78469678,46.75651838,226.3931742,239.0131257,126.0061204,2030.472437,959.6505894,279.9634372,480.4060438,298.647157,467.6754408,177.7476861,0.087069034
2.241177833,0,15.66428589,15.65944305,0.286285472,46.76004383,46.78442547,182.5875186,234.9237808,176.3374335,1952.354395,766.1011687,263.2543958,501.3665364,285.3778319,486.2319273,235.3046182,0.080513534
3.331979477,0,13.38459685,13.38435223,0.288919702,46.76932733,46.7613828,186.2343287,244.9393813,176.6928987,2523.880948,696.7038089,325.3988208,483.9498143,344.6093291,467.5548511,258.0507374,0.096078168
3.392066053,0,16.70018936,16.69713531,0.294190904,46.75727818,46.76267983,214.8829794,287.9813214,152.3022268,2652.005075,949.6367041,334.1429815,477.4569121,356.9346089,463.2823504,202.3469931,0.088022043
2.780070645,0,20.37908642,20.38347812,0.2909007,46.76349204,46.76779518,214.1263949,318.2697503,264.2932191,3113.893302,1008.202643,364.978411,483.8995917,381.8199516,471.4995916,410.7600623,0.083840068
1.262388385,0,12.87572166,12.87568374,0.302398678,46.73905133,46.77897242,188.2753695,203.3350718,155.5040557,1477.271798,651.7642266,178.9616316,504.9033667,195.8759124,488.0113299,237.4076276,0.093646669
3.384467267,0,12.73790079,12.74440441,0.344860507,46.75310045,46.76831483,155.608808,193.8003044,271.5500378,1818.714089,614.6314717,212.3837472,480.3994002,224.0300521,468.4285491,448.739196,0.083658867
2.404884466,0,18.47890686,18.47792152,0.295562871,46.74756921,46.76655708,175.03472,243.1768572,248.5503805,1821.789453,716.8940675,221.3798981,495.8084189,241.1992111,479.2842502,351.7150701,0.07921521
2.195524896,0,9.017030432,9.018020181,0.340084526,46.73773117,46.75151956,177.2696422,221.5613442,124.7261463,1673.053716,714.737059,239.8060706,466.2952162,258.1368626,458.3383306,177.431195,0.085747898
1.769734505,0,11.86348179,11.86772906,0.341912246,46.74091849,46.74889882,157.7194345,199.7853222,130.7903627,1709.917686,916.4741119,224.9858889,471.1128129,239.4433428,462.5012313,173.3992785,0.083021099
1.949316644,0,15.54797247,15.54881202,0.339713897,46.73331958,46.7667864,160.2501477,209.7578285,184.5490633,1796.633611,744.5020697,222.2677539,490.3278176,239.5584061,478.0432834,241.5116786,0.074735196
2.375462137,0,14.08245637,14.08467054,0.338967412,46.75796912,46.72573433,159.0916851,222.8513002,211.7965551,1905.458634,691.2318702,222.7754985,490.2264124,239.3669535,476.8828576,324.1826374,0.082114064
1.634481293,0,20.75913951,20.75543213,0.333113488,46.73358912,46.75598758,153.420507,260.3818677,213.1505033,1521.690435,622.2775574,173.0298103,500.1241241,186.0179265,485.4587544,310.1901816,0.071645385
2.390828684,0,44.92119504,44.91696599,0.327112216,46.74101909,46.68052376,126.4804139,175.082545,140.6250348,1741.400706,381.7041063,292.3018558,396.9911869,312.2572321,383.8909952,56.73973832,0.102142642
2.333501383,0.482857202,17.61939325,17.62233457,163.3645119,118.1941185,90.594554,208.7811556,324.3624311,205.2333548,1722.581908,855.1430779,246.6777366,496.3704162,260.8344556,482.8423493,286.7908137,0.080132866
3.345781123,0,18.16661351,18.16773849,224.7077972,110.0714679,88.39171868,202.4341314,289.482917,258.7313178,3655.957549,857.6285761,404.6665336,476.2966704,420.7811273,463.0473134,418.1696584,0.084521703
3.130930772,0,15.52589792,15.52998705,197.5700231,99.43951979,85.82266359,194.3514626,278.5261488,210.8516306,2364.405472,678.4343122,283.3475955,487.8578365,298.8085481,477.4912173,349.7644271,0.078846061
2.703072518,0,14.84752017,14.83986004,128.0406934,116.3769115,87.56932325,201.4002529,246.5668309,148.8715409,2384.216778,893.8103382,314.4603091,483.9061364,334.3138619,470.1361149,227.2188839,0.098001116
3.039706523,0,18.35127865,18.35145212,172.3267803,113.9841515,92.9578231,211.0129593,257.9002983,210.1155591,2338.631303,908.3974937,296.626502,490.7655517,310.6221597,479.1857465,305.6750405,0.091130237
2.77675496,0,16.85774118,16.85774214,186.1267639,107.5394383,90.60925373,205.9617309,276.0703355,227.7894641,2026.367077,739.2128772,266.5047365,494.3538563,287.1935994,481.2996318,321.6553925,0.082984635
1.504818703,0,18.67043268,18.66788025,78.25749871,58.51640545,42.17919513,89.79790175,160.4145444,134.7632056,2248.456893,276.996338,226.8705882,468.0604935,232.6729046,456.6936167,144.2942414,0.058076593
0.946990955,0,6.281054885,6.277437775,116.3309172,42.0761551,38.33225416,77.07435081,96.10616295,153.8108766,1244.778055,416.0437043,116.8657479,490.6596864,127.5345269,478.694709,199.880345,0.082420418
0.693730639,0,5.98936913,5.986165389,83.30569493,34.46360508,31.98083498,63.23809524,91.63965063,86.87428502,821.4719984,476.8257422,79.96389013,492.9145216,90.87345147,480.4628931,134.980883,0.066963379
0.665423501,0,4.73035136,4.730304681,70.56487785,34.78824975,32.29332681,65.3791964,80.30648238,78.8195249,605.8777029,502.2644889,69.71497571,491.2675437,82.04715359,478.1985295,112.0112061,0.059629606
0.708714282,0,7.795214528,7.799253123,85.00019442,47.43828101,36.90586331,76.44344813,127.591817,73.16595036,555.0721153,507.221385,84.22321381,495.9104075,98.23365279,482.246792,135.4581837,0.103306014
1.363996666,0,8.892056988,8.891507829,152.6402743,54.47249425,46.5363287,98.35387001,129.3476655,183.0105926,1010.981148,477.3185348,120.2622902,487.4538988,130.8780417,476.8668014,259.1711218,0.073832249
2.194902195,0,11.45122412,11.44880562,134.5097167,80.16589745,70.64923734,157.4295556,193.7725352,155.9617653,1893.384639,600.2216736,236.7606405,490.1431062,253.4652291,480.0045234,237.4055963,0.082510509
2.200593373,0,12.41559969,12.4200306,226.794431,63.64170335,56.89486737,124.6140513,195.3956449,270.8641018,2418.218659,553.1418487,228.5842802,490.4124549,236.9383471,478.5465268,409.7053667,0.110803604
1.465863019,0,14.71483151,14.71242762,84.74192461,53.42979712,58.70560259,126.5138184,163.4662076,100.5049495,2574.430047,422.3697779,258.6609388,481.0776733,271.4342971,469.9774124,173.4481861,0.060654435
1.416202838,0,12.21942265,12.19862608,118.2000482,55.50044997,57.21220079,120.0720191,159.3107538,130.4897856,1580.589057,417.1317044,160.2105451,496.9855044,175.2736474,484.8843774,210.4223982,0.177544483
1.247727353,0,12.17384462,12.17379629,109.2785197,46.93505596,50.5452266,107.8423282,173.2139945,111.74966,2307.679347,354.6658241,220.6174671,484.330455,226.6437891,474.3082407,214.1839242,0.093020959
1.521147304,0,15.21693607,15.21451786,130.369176,56.60437657,61.96770632,133.9782712,199.6715973,138.9267316,2662.106569,349.9548932,255.097459,493.4921257,267.3309895,480.0199065,251.759063,0.073109837
1.837352751,0,14.59979051,14.59718618,158.3851555,53.03905578,54.04887099,115.1060445,170.5583028,196.2185189,3107.772982,361.9931077,289.4753225,483.7080457,297.6269774,472.8559559,298.919175,0.107496144
2.009978409,0,16.97291699,18.78698402,149.0041516,44.52298906,45.30981044,95.12799751,169.263412,181.7730759,3544.714221,392.7802369,336.2349016,469.4138475,343.3815687,459.2977179,288.7195306,4.779440413
1.395989103,0,14.88833085,14.88333914,141.1981902,48.57992318,48.27908127,102.651638,187.685972,161.5256397,2830.284363,370.2891067,265.0363068,483.5647562,273.7333465,470.9230161,274.1596602,0.076633559
1.264291109,0,31.83433215,29.44997998,78.40905597,43.9346783,39.83446775,87.47102135,175.5640797,78.64463553,2544.976916,279.1338842,296.108362,453.9376626,273.385637,440.0364626,103.7418023,4.780942145
1.619239288,0,14.45950476,14.45564586,133.763001,72.47635383,70.59256366,155.4063068,257.6341688,135.1123149,2792.40817,473.8941943,272.8495191,492.0185639,282.2940945,479.4589647,260.8635993,0.072139268
2.683729463,0,16.6160329,16.59575972,255.3541932,68.50203641,62.58160051,138.2354537,213.8965334,287.3226222,3096.175773,514.4855767,292.4189774,492.0570624,303.2097383,480.8189072,463.7705523,0.263465849
2.880418051,0,18.30851022,18.31353582,283.0112329,75.10994964,59.11014807,132.52238,249.7885107,372.2757224,2629.833111,606.7254936,249.040774,495.7917778,263.0330779,482.8950949,515.3465098,0.070042987
1.887174358,0,18.87557446,18.87575609,134.6181627,62.82537424,63.62799627,147.2447874,191.2906436,183.0978992,3107.55575,502.3375693,298.5587159,481.9369587,306.8441374,469.1121225,265.1605782,0.190336029
1.677730398,0,19.39107288,19.39321635,120.8049422,44.7230554,44.62708325,119.9962503,208.5767716,174.1158137,3196.110752,290.6361249,296.8826875,471.3154571,307.3791994,459.5040451,235.4027639,0.052834991
2.536545524,0,15.73138846,15.80632636,209.2056831,54.90173343,60.67464334,131.5606455,268.8409168,214.8498041,3859.731345,390.2935736,355.5539403,478.7455107,364.0603948,466.3631962,389.8822497,3.504530084
0.803722699,0,12.16264814,12.15798126,55.65553667,38.92445018,35.78274379,69.85777625,116.399011,68.61361607,1588.927026,313.464582,160.1112709,487.9515403,165.7027535,475.8912536,122.6689909,0.072642484
0.922782941,0,9.713311694,9.707664165,91.04923021,44.68475868,44.10842636,91.51568629,126.6292583,104.935602,1472.848867,360.958588,145.9944441,496.1195213,156.9207064,483.6828671,165.3707142,0.078689117
1.536271878,0,17.78470774,17.79135542,134.5350633,61.83961505,61.84019823,129.3847002,193.9633829,167.5045429,2951.982328,423.9552751,282.900551,485.5325831,291.5879453,474.542783,265.0752638,0.068697799
1.227577592,0,12.63533294,12.64654963,141.477308,62.03732143,54.75250792,116.5951885,166.9967311,162.4450757,1563.811327,455.9006452,160.0924704,494.8361222,168.8320276,483.9349542,246.2181786,0.303456052
1.407864414,0,16.3440954,16.34076201,111.4643989,53.96954877,59.38030932,128.7124825,145.7912989,158.2373983,2240.14137,311.5004779,217.9709388,481.4290345,224.8490942,470.7900522,215.877958,0.072418126
1.999573751,0,19.26388939,19.27003516,112.5102735,59.90801706,55.61731617,119.5718276,211.8366365,143.6588245,2973.207299,396.026969,283.3913845,474.1776981,291.3413631,464.8006124,217.053857,0.058683125
1.774608885,0,34.67211643,34.67180401,126.6629032,56.96935474,41.56734013,111.7600279,207.98443,150.6884062,3564.342171,394.4928149,386.7464103,455.6587266,402.5588708,442.4053992,208.0978453,0.045270225
